Date,Energy [MWh],Min load [MW],Max load [MW]
2019-06-01,45.367287625,1459.268,2432.427
2019-06-02,40.667348499999996,1329.452,2268.0
2019-06-03,44.23272500000001,1366.114,2465.321
2019-06-04,47.40348637499999,1484.674,2565.745
2019-06-05,45.4485535,1463.293,2412.338
2019-06-06,46.1000255,1472.122,2492.856
2019-06-07,49.28763024999999,1535.412,2509.894
2019-06-08,48.23863862500001,1570.414,2554.824
2019-06-09,45.20249425,1445.744,2480.599
2019-06-10,52.0872605,1568.586,2859.982
2019-06-11,53.06848262499999,1697.813,2760.803
2019-06-12,54.007271,1713.063,2795.656
2019-06-13,54.24987324999999,1682.901,2807.856
2019-06-14,54.65167099999999,1720.731,2764.212
2019-06-15,54.847784999999995,1763.716,2788.64
2019-06-16,48.665406125000004,1620.15,2611.367
2019-06-17,54.69883725,1698.558,2843.87
2019-06-18,58.2835485,1826.9,2880.39
2019-06-19,57.116037375,1794.8,2890.477
2019-06-20,56.81936900000001,1802.008,2865.612
2019-06-21,57.747435874999994,1857.434,2838.302
2019-06-22,56.77835875000001,1810.261,2870.897
2019-06-23,53.214586375,1803.543,2727.246
2019-06-24,58.956002375,1768.934,3034.222
2019-06-25,59.512370125,1872.106,2989.357
2019-06-26,61.86028287500001,1920.506,3074.81
2019-06-27,61.384667375,1896.745,3135.239
2019-06-28,62.72265675,1963.931,3134.937
2019-06-29,59.381622625,1945.885,2902.281
2019-06-30,52.029795625,1761.78,2665.334
