Date,Energy [MWh],Min load [MW],Max load [MW]
2018-10-01,52.346328125,1573.628,2897.056
2018-10-02,53.23584987499999,1724.135,2773.548
2018-10-03,53.150575874999994,1705.623,2784.985
2018-10-04,52.93632037499999,1658.405,2851.74
2018-10-05,51.8345505,1703.245,2745.626
2018-10-06,48.27657625,1637.369,2607.896
2018-10-07,46.33095537499999,1604.23,2501.61
2018-10-08,51.53899200000001,1657.705,2805.966
2018-10-09,52.00804912500001,1687.213,2774.792
2018-10-10,53.449399625,1696.009,2932.408
2018-10-11,51.573508,1688.151,2764.941
2018-10-12,53.594489874999994,1762.231,2784.934
2018-10-13,49.374043125,1647.409,2616.899
2018-10-14,46.688802749999994,1611.261,2433.107
2018-10-15,51.484609625,1549.926,2811.938
2018-10-16,51.450135875,1619.565,2867.74
2018-10-17,51.883370125,1638.412,2823.061
2018-10-18,50.52533675,1617.402,2705.985
2018-10-19,52.28007575,1633.498,2877.503
2018-10-20,50.955579125,1707.258,2744.066
2018-10-21,45.962441125000005,1606.794,2384.159
2018-10-22,46.38294437500001,1470.908,2512.705
2018-10-23,47.760518624999996,1545.769,2581.762
2018-10-24,48.49418675,1517.146,2746.035
2018-10-25,49.737279875000006,1580.861,2723.364
2018-10-26,49.606669999999994,1648.52,2632.439
2018-10-27,46.196533125,1557.863,2480.265
2018-10-28,43.76348812500001,1508.045,2224.447
2018-10-29,47.73929625000001,1425.025,2587.268
2018-10-30,45.33055724999999,1463.964,2347.718
2018-10-31,48.588874125,1437.389,2589.894
