Date,Energy [MWh],Min load [MW],Max load [MW]
2019-04-01,47.464184875,1384.329,2780.334
2019-04-02,48.783473875000006,1438.663,2668.743
2019-04-03,48.69310374999999,1509.155,2732.486
2019-04-04,50.252718875,1445.135,2776.385
2019-04-05,51.087033875,1529.774,2796.817
2019-04-06,46.7926915,1460.553,2596.486
2019-04-07,43.566885500000005,1454.084,2373.306
2019-04-08,46.641073999999996,1396.029,2775.388
2019-04-09,47.133955375,1456.33,2639.51
2019-04-10,47.454266000000004,1502.848,2692.505
2019-04-11,46.473254875,1426.654,2602.057
2019-04-12,48.0171235,1465.422,2716.445
2019-04-13,45.318867999999995,1445.027,2491.161
2019-04-14,40.847453124999994,1374.905,2250.467
2019-04-15,47.641313249999996,1384.24,2840.998
2019-04-16,50.02289062500002,1617.21,2802.476
2019-04-17,48.73613212500001,1491.836,2768.919
2019-04-18,48.93467050000001,1455.56,2792.788
2019-04-19,45.74769425,1479.578,2427.128
2019-04-20,42.0303495,1329.59,2494.437
2019-04-21,39.1029455,1293.607,2254.211
2019-04-22,41.032064125000005,1279.386,2319.701
2019-04-23,46.890302125000005,1406.927,2775.621
2019-04-24,46.874388625,1482.184,2641.756
2019-04-25,40.599831625,1404.601,2311.23
2019-04-26,42.09577624999999,1260.457,2495.226
2019-04-27,40.281164499999996,1303.414,2208.465
2019-04-28,37.796140499999986,1255.128,2162.417
2019-04-29,43.36840512499999,1283.45,2542.479
2019-04-30,41.616953375,1316.322,2267.744
