Date,Energy [MWh],Min load [MW],Max load [MW]
2018-07-01,46.64132724999999,1540.051,2514.312
2018-07-02,52.93877637500001,1630.783,2801.096
2018-07-03,56.22962325,1813.452,2929.232
2018-07-04,59.9518415,1891.82,3028.452
2018-07-05,59.52962937499999,1926.753,3000.002
2018-07-06,60.246424749999996,2008.032,2947.162
2018-07-07,59.13338662500001,1978.023,3018.364
2018-07-08,53.966767,1847.132,2783.655
2018-07-09,61.215599375,1846.28,3187.268
2018-07-10,62.470563125,2088.551,3097.179
2018-07-11,60.86345899999999,1917.55,3154.35
2018-07-12,60.65233587499999,1945.752,3021.329
2018-07-13,65.4235195,2035.676,3273.253
2018-07-14,60.95348425,2053.481,3028.746
2018-07-15,55.207263875,1891.692,2836.52
2018-07-16,62.31256925,1920.848,3157.502
2018-07-17,63.41212674999999,2090.067,3086.626
2018-07-18,62.512735625,2060.958,3183.701
2018-07-19,62.924355875,2031.361,3162.633
2018-07-20,64.53910525,2058.529,3368.907
2018-07-21,60.377688500000005,2036.481,3159.773
2018-07-22,59.8471305,1991.495,3186.521
2018-07-23,66.203225625,2183.185,3246.55
2018-07-24,63.467076875,2121.63,3110.094
2018-07-25,60.81688225,1999.677,2990.504
2018-07-26,63.458476375000004,2033.17,3139.121
2018-07-27,63.48871,2113.663,3242.956
2018-07-28,61.652365124999996,2084.486,3135.583
2018-07-29,56.55926725,1920.047,2963.517
2018-07-30,64.18642575,1982.184,3455.861
2018-07-31,66.622134,2183.596,3310.371
