Date,Energy [MWh],Min load [MW],Max load [MW]
2019-03-01,53.858149624999996,1547.932,3030.879
2019-03-02,49.464629125,1462.972,2796.97
2019-03-03,45.451258125,1480.74,2462.725
2019-03-04,49.051146624999994,1416.532,2809.532
2019-03-05,47.53664099999999,1443.909,2548.836
2019-03-06,46.781710625,1445.568,2571.636
2019-03-07,45.71832187500001,1350.397,2595.641
2019-03-08,46.691318124999995,1444.881,2598.808
2019-03-09,43.840756249999984,1423.216,2431.14
2019-03-10,42.244904874999996,1366.198,2401.154
2019-03-11,47.91817375000001,1367.643,2846.716
2019-03-12,51.103972375,1423.965,2929.625
2019-03-13,49.66259125,1448.664,2911.093
2019-03-14,49.293886625000006,1418.748,2842.548
2019-03-15,48.7226275,1374.797,2919.501
2019-03-16,44.57684650000001,1402.294,2612.53
2019-03-17,42.13973287500001,1380.295,2350.07
2019-03-18,49.2592165,1319.672,2898.196
2019-03-19,51.53640899999999,1456.545,2840.579
2019-03-20,50.991605375000006,1528.995,2884.201
2019-03-21,50.240473875,1431.011,2758.865
2019-03-22,50.800233250000005,1465.832,2913.721
2019-03-23,47.71657275,1462.424,2686.142
2019-03-24,42.76340625000001,1327.582,2307.972
2019-03-25,47.40741249999999,1343.356,2726.507
2019-03-26,48.07838275,1441.972,2811.927
2019-03-27,50.767698374999995,1459.5,2879.791
2019-03-28,49.47987287499999,1453.518,2767.363
2019-03-29,51.06498349999999,1464.158,2807.583
2019-03-30,44.95585437500001,1448.087,2549.804
2019-03-31,41.396536125,1399.083,2284.321
