Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2018-11-01 00:00:00,836.335,837.115,Sardinia
2018-11-01 00:15:00,850.424,861.12,Sardinia
2018-11-01 00:30:00,841.468,851.07,Sardinia
2018-11-01 00:45:00,816.658,830.514,Sardinia
2018-11-01 01:00:00,819.22,832.828,Sardinia
2018-11-01 01:15:00,827.32,832.765,Sardinia
2018-11-01 01:30:00,805.112,812.809,Sardinia
2018-11-01 01:45:00,795.156,806.516,Sardinia
2018-11-01 02:00:00,801.16,801.408,Sardinia
2018-11-01 02:15:00,779.121,786.404,Sardinia
2018-11-01 02:30:00,784.326,792.69,Sardinia
2018-11-01 02:45:00,781.686,787.044,Sardinia
2018-11-01 03:00:00,778.02,783.045,Sardinia
2018-11-01 03:15:00,775.324,781.101,Sardinia
2018-11-01 03:30:00,783.746,782.754,Sardinia
2018-11-01 03:45:00,776.961,779.007,Sardinia
2018-11-01 04:00:00,780.291,784.196,Sardinia
2018-11-01 04:15:00,783.247,786.784,Sardinia
2018-11-01 04:30:00,785.318,786.586,Sardinia
2018-11-01 04:45:00,788.328,788.165,Sardinia
2018-11-01 05:00:00,794.894,790.61,Sardinia
2018-11-01 05:15:00,802.163,789.377,Sardinia
2018-11-01 05:30:00,786.742,783.258,Sardinia
2018-11-01 05:45:00,799.177,800.095,Sardinia
2018-11-01 06:00:00,810.917,807.958,Sardinia
2018-11-01 06:15:00,821.104,819.744,Sardinia
2018-11-01 06:30:00,828.201,827.834,Sardinia
2018-11-01 06:45:00,836.672,834.185,Sardinia
2018-11-01 07:00:00,838.759,828.308,Sardinia
2018-11-01 07:15:00,835.512,822.811,Sardinia
2018-11-01 07:30:00,868.829,840.53,Sardinia
2018-11-01 07:45:00,882.462,845.459,Sardinia
2018-11-01 08:00:00,887.106,853.012,Sardinia
2018-11-01 08:15:00,922.393,880.139,Sardinia
2018-11-01 08:30:00,942.312,897.214,Sardinia
2018-11-01 08:45:00,949.31,913.136,Sardinia
2018-11-01 09:00:00,980.201,938.643,Sardinia
2018-11-01 09:15:00,974.684,941.949,Sardinia
2018-11-01 09:30:00,981.507,954.901,Sardinia
2018-11-01 09:45:00,984.166,958.129,Sardinia
2018-11-01 10:00:00,976.264,947.332,Sardinia
2018-11-01 10:15:00,962.123,945.724,Sardinia
2018-11-01 10:30:00,972.164,947.661,Sardinia
