Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2019-06-01 00:00:00,933.801,941.845,Sardinia
2019-06-01 00:15:00,906.712,935.834,Sardinia
2019-06-01 00:30:00,906.397,929.044,Sardinia
2019-06-01 00:45:00,889.412,908.842,Sardinia
2019-06-01 01:00:00,870.811,892.015,Sardinia
2019-06-01 01:15:00,864.961,883.216,Sardinia
2019-06-01 01:30:00,860.264,869.442,Sardinia
2019-06-01 01:45:00,842.834,856.475,Sardinia
2019-06-01 02:00:00,850.695,857.189,Sardinia
2019-06-01 02:15:00,844.513,845.599,Sardinia
2019-06-01 02:30:00,828.614,837.836,Sardinia
2019-06-01 02:45:00,837.99,842.672,Sardinia
2019-06-01 03:00:00,835.28,835.179,Sardinia
2019-06-01 03:15:00,826.017,827.451,Sardinia
2019-06-01 03:30:00,833.038,829.173,Sardinia
2019-06-01 03:45:00,827.181,827.956,Sardinia
2019-06-01 04:00:00,834.214,828.968,Sardinia
2019-06-01 04:15:00,831.195,828.38,Sardinia
2019-06-01 04:30:00,846.366,841.185,Sardinia
2019-06-01 04:45:00,844.874,832.353,Sardinia
2019-06-01 05:00:00,844.421,827.273,Sardinia
2019-06-01 05:15:00,830.918,825.469,Sardinia
2019-06-01 05:30:00,831.672,843.463,Sardinia
2019-06-01 05:45:00,838.809,866.528,Sardinia
2019-06-01 06:00:00,866.416,877.42,Sardinia
2019-06-01 06:15:00,866.886,868.91,Sardinia
2019-06-01 06:30:00,889.966,881.201,Sardinia
2019-06-01 06:45:00,903.473,899.167,Sardinia
2019-06-01 07:00:00,933.552,929.278,Sardinia
2019-06-01 07:15:00,948.639,944.476,Sardinia
2019-06-01 07:30:00,958.672,965.366,Sardinia
2019-06-01 07:45:00,991.425,1003.24,Sardinia
2019-06-01 08:00:00,1013.893,1021.319,Sardinia
2019-06-01 08:15:00,1012.426,1025.205,Sardinia
2019-06-01 08:30:00,1019.824,1033.967,Sardinia
2019-06-01 08:45:00,1034.642,1046.831,Sardinia
2019-06-01 09:00:00,1046.261,1058.513,Sardinia
2019-06-01 09:15:00,1033.84,1047.396,Sardinia
2019-06-01 09:30:00,1026.496,1040.754,Sardinia
2019-06-01 09:45:00,1014.16,1035.385,Sardinia
2019-06-01 10:00:00,1018.024,1036.991,Sardinia
2019-06-01 10:15:00,995.664,1026.815,Sardinia
2019-06-01 10:30:00,994.087,1032.29,Sardinia
2019-06-01 10:45:00,996.948,1029.336,Sardinia
2019-06-01 11:00:00,992.405,1021.917,Sardinia
