Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2018-09-01 00:00:00,1074.159,1076.044,Sardinia
2018-09-01 00:15:00,1055.033,1069.204,Sardinia
2018-09-01 00:30:00,1038.85,1055.25,Sardinia
2018-09-01 00:45:00,1026.293,1042.105,Sardinia
2018-09-01 01:00:00,1012.779,1025.539,Sardinia
2018-09-01 01:15:00,991.218,1009.586,Sardinia
2018-09-01 01:30:00,989.786,1005.15,Sardinia
2018-09-01 01:45:00,976.659,992.197,Sardinia
2018-09-01 02:00:00,966.812,986.497,Sardinia
2018-09-01 02:15:00,972.06,985.233,Sardinia
2018-09-01 02:30:00,963.934,977.817,Sardinia
2018-09-01 02:45:00,956.152,970.253,Sardinia
2018-09-01 03:00:00,954.712,968.008,Sardinia
2018-09-01 03:15:00,951.062,965.11,Sardinia
2018-09-01 03:30:00,944.291,961.094,Sardinia
2018-09-01 03:45:00,953.456,963.963,Sardinia
2018-09-01 04:00:00,947.9,953.347,Sardinia
2018-09-01 04:15:00,936.78,950.431,Sardinia
2018-09-01 04:30:00,938.231,956.158,Sardinia
2018-09-01 04:45:00,952.368,961.187,Sardinia
2018-09-01 05:00:00,950.935,953.134,Sardinia
2018-09-01 05:15:00,948.597,957.271,Sardinia
2018-09-01 05:30:00,963.645,969.075,Sardinia
2018-09-01 05:45:00,966.648,971.07,Sardinia
2018-09-01 06:00:00,994.75,977.848,Sardinia
2018-09-01 06:15:00,997.593,982.747,Sardinia
2018-09-01 06:30:00,1000.284,1000.455,Sardinia
2018-09-01 06:45:00,1023.424,1025.401,Sardinia
2018-09-01 07:00:00,1041.387,1021.385,Sardinia
2018-09-01 07:15:00,1035.289,1008.943,Sardinia
2018-09-01 07:30:00,1039.322,1015.619,Sardinia
2018-09-01 07:45:00,1074.719,1041.404,Sardinia
2018-09-01 08:00:00,1091.419,1051.577,Sardinia
2018-09-01 08:15:00,1094.296,1053.601,Sardinia
2018-09-01 08:30:00,1080.42,1061.291,Sardinia
2018-09-01 08:45:00,1115.017,1094.386,Sardinia
2018-09-01 09:00:00,1111.907,1094.033,Sardinia
2018-09-01 09:15:00,1099.739,1097.906,Sardinia
2018-09-01 09:30:00,1122.447,1106.827,Sardinia
2018-09-01 09:45:00,1135.584,1118.22,Sardinia
2018-09-01 10:00:00,1131.329,1143.81,Sardinia
2018-09-01 10:15:00,1129.69,1154.582,Sardinia
2018-09-01 10:30:00,1154.913,1174.635,Sardinia
2018-09-01 10:45:00,1146.567,1161.026,Sardinia
2018-09-01 11:00:00,1122.72,1128.024,Sardinia
2018-09-01 11:15:00,1071.659,1074.153,Sardinia
2018-09-01 11:30:00,1091.455,1096.947,Sardinia
2018-09-01 11:45:00,1102.684,1112.571,Sardinia
2018-09-01 12:00:00,1084.964,1100.033,Sardinia
2018-09-01 12:15:00,1101.687,1115.232,Sardinia
2018-09-01 12:30:00,1092.159,1098.485,Sardinia
2018-09-01 12:45:00,1080.926,1094.225,Sardinia
2018-09-01 13:00:00,1053.72,1083.039,Sardinia
2018-09-01 13:15:00,1059.608,1071.061,Sardinia
2018-09-01 13:30:00,1046.767,1054.239,Sardinia
2018-09-01 13:45:00,1069.361,1071.044,Sardinia
2018-09-01 14:00:00,1046.973,1043.632,Sardinia
2018-09-01 14:15:00,1005.583,1021.831,Sardinia
2018-09-01 14:30:00,1052.477,1056.845,Sardinia
2018-09-01 14:45:00,1035.873,1028.992,Sardinia
2018-09-01 15:00:00,1057.7,1043.359,Sardinia
2018-09-01 15:15:00,1024.722,1023.029,Sardinia
2018-09-01 15:30:00,1037.134,1032.047,Sardinia
2018-09-01 15:45:00,1041.796,1024.786,Sardinia
2018-09-01 16:00:00,1058.213,1021.573,Sardinia
2018-09-01 16:15:00,1044.921,1020.254,Sardinia
2018-09-01 16:30:00,1056.498,1038.494,Sardinia
2018-09-01 16:45:00,1068.36,1053.785,Sardinia
2018-09-01 17:00:00,1071.267,1059.887,Sardinia
2018-09-01 17:15:00,1092.894,1080.663,Sardinia
2018-09-01 17:30:00,1103.414,1090.196,Sardinia
2018-09-01 17:45:00,1111.07,1101.931,Sardinia
2018-09-01 18:00:00,1121.3,1112.163,Sardinia
2018-09-01 18:15:00,1115.541,1115.052,Sardinia
2018-09-01 18:30:00,1124.126,1132.829,Sardinia
