Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2018-10-01 00:00:00,925.112,924.586,Sardinia
2018-10-01 00:15:00,895.489,899.747,Sardinia
2018-10-01 00:30:00,904.818,902.161,Sardinia
2018-10-01 00:45:00,877.61,885.571,Sardinia
2018-10-01 01:00:00,888.255,888.899,Sardinia
2018-10-01 01:15:00,885.002,878.341,Sardinia
2018-10-01 01:30:00,869.942,860.955,Sardinia
2018-10-01 01:45:00,859.091,852.371,Sardinia
2018-10-01 02:00:00,863.208,845.122,Sardinia
2018-10-01 02:15:00,834.501,819.704,Sardinia
2018-10-01 02:30:00,830.89,819.199,Sardinia
2018-10-01 02:45:00,853.39,831.878,Sardinia
2018-10-01 03:00:00,846.538,825.102,Sardinia
2018-10-01 03:15:00,827.35,816.144,Sardinia
2018-10-01 03:30:00,852.505,832.863,Sardinia
2018-10-01 03:45:00,843.905,830.731,Sardinia
2018-10-01 04:00:00,848.325,838.9,Sardinia
2018-10-01 04:15:00,850.826,837.71,Sardinia
2018-10-01 04:30:00,841.552,827.71,Sardinia
2018-10-01 04:45:00,844.247,831.598,Sardinia
2018-10-01 05:00:00,860.443,841.173,Sardinia
2018-10-01 05:15:00,868.936,849.14,Sardinia
2018-10-01 05:30:00,873.824,859.1,Sardinia
2018-10-01 05:45:00,900.956,886.426,Sardinia
2018-10-01 06:00:00,922.856,908.706,Sardinia
2018-10-01 06:15:00,923.004,909.584,Sardinia
2018-10-01 06:30:00,946.236,933.177,Sardinia
2018-10-01 06:45:00,982.765,969.848,Sardinia
2018-10-01 07:00:00,1012.659,999.935,Sardinia
2018-10-01 07:15:00,1045.068,1032.469,Sardinia
2018-10-01 07:30:00,1054.967,1042.721,Sardinia
2018-10-01 07:45:00,1066.744,1066.825,Sardinia
2018-10-01 08:00:00,1099.289,1099.37,Sardinia
2018-10-01 08:15:00,1107.731,1107.81,Sardinia
2018-10-01 08:30:00,1099.735,1101.382,Sardinia
2018-10-01 08:45:00,1097.053,1103.586,Sardinia
2018-10-01 09:00:00,1104.94,1124.048,Sardinia
2018-10-01 09:15:00,1133.375,1152.19,Sardinia
2018-10-01 09:30:00,1121.263,1139.46,Sardinia
2018-10-01 09:45:00,1078.172,1080.345,Sardinia
2018-10-01 10:00:00,1056.849,1066.437,Sardinia
2018-10-01 10:15:00,1017.682,1022.055,Sardinia
2018-10-01 10:30:00,1088.662,1096.215,Sardinia
2018-10-01 10:45:00,1083.989,1092.135,Sardinia
2018-10-01 11:00:00,1085.783,1091.43,Sardinia
2018-10-01 11:15:00,1099.395,1090.863,Sardinia
2018-10-01 11:30:00,1090.362,1087.894,Sardinia
2018-10-01 11:45:00,1074.283,1079.767,Sardinia
2018-10-01 12:00:00,1041.985,1047.368,Sardinia
2018-10-01 12:15:00,1033.63,1025.24,Sardinia
2018-10-01 12:30:00,1091.604,1068.043,Sardinia
2018-10-01 12:45:00,1050.174,1040.715,Sardinia
2018-10-01 13:00:00,1078.828,1057.238,Sardinia
2018-10-01 13:15:00,1045.893,1028.149,Sardinia
2018-10-01 13:30:00,1005.908,988.719,Sardinia
2018-10-01 13:45:00,1041.542,1023.808,Sardinia
2018-10-01 14:00:00,1027.112,1009.797,Sardinia
2018-10-01 14:15:00,989.628,973.121,Sardinia
2018-10-01 14:30:00,984.323,968.059,Sardinia
2018-10-01 14:45:00,1007.354,984.492,Sardinia
2018-10-01 15:00:00,974.437,953.468,Sardinia
2018-10-01 15:15:00,1019.011,1000.443,Sardinia
2018-10-01 15:30:00,998.767,979.998,Sardinia
2018-10-01 15:45:00,1008.614,995.652,Sardinia
2018-10-01 16:00:00,980.025,975.532,Sardinia
2018-10-01 16:15:00,987.469,981.905,Sardinia
2018-10-01 16:30:00,1014.481,1006.029,Sardinia
2018-10-01 16:45:00,1031.353,1027.612,Sardinia
2018-10-01 17:00:00,1007.205,1014.773,Sardinia
2018-10-01 17:15:00,1035.083,1042.629,Sardinia
2018-10-01 17:30:00,1038.065,1055.927,Sardinia
2018-10-01 17:45:00,1035.652,1053.905,Sardinia
2018-10-01 18:00:00,1036.704,1064.339,Sardinia
2018-10-01 18:15:00,1050.408,1073.532,Sardinia
2018-10-01 18:30:00,1059.233,1077.582,Sardinia
2018-10-01 18:45:00,1070.608,1077.684,Sardinia
2018-10-01 19:00:00,1098.23,1100.03,Sardinia
2018-10-01 19:15:00,1126.44,1126.49,Sardinia
2018-10-01 19:30:00,1153.606,1166.006,Sardinia
2018-10-01 19:45:00,1174.92,1193.048,Sardinia
