Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2018-09-01 00:00:00,8018.438,8032.507,8
2018-09-01 00:15:00,7746.394,7850.4400000000005,8
2018-09-01 00:30:00,7533.081,7651.998,8
2018-09-01 00:45:00,7339.532,7452.609,8
2018-09-01 01:00:00,7300.382,7392.364,8
2018-09-01 01:15:00,7106.769,7238.466,8
2018-09-01 01:30:00,6970.4130000000005,7078.611,8
2018-09-01 01:45:00,6920.519,7030.619000000001,8
2018-09-01 02:00:00,6717.077,6853.842,8
2018-09-01 02:15:00,6739.799,6831.137000000001,8
2018-09-01 02:30:00,6563.49,6658.021,8
2018-09-01 02:45:00,6481.509,6577.096,8
2018-09-01 03:00:00,6448.313,6538.116,8
2018-09-01 03:15:00,6362.641,6456.625,8
2018-09-01 03:30:00,6314.111000000001,6426.471,8
2018-09-01 03:45:00,6305.683999999999,6375.168,8
2018-09-01 04:00:00,6270.992,6307.028,8
2018-09-01 04:15:00,6234.002,6324.845,8
2018-09-01 04:30:00,6246.066,6365.411,8
2018-09-01 04:45:00,6292.885,6351.155000000001,8
2018-09-01 05:00:00,6314.313,6328.917,8
2018-09-01 05:15:00,6327.389999999999,6385.248,8
2018-09-01 05:30:00,6440.632,6476.921,8
2018-09-01 05:45:00,6439.989,6469.452,8
2018-09-01 06:00:00,6602.851,6490.655000000001,8
2018-09-01 06:15:00,6614.638,6516.198,8
2018-09-01 06:30:00,6578.907999999999,6580.032999999999,8
2018-09-01 06:45:00,6639.4580000000005,6652.282999999999,8
2018-09-01 07:00:00,6812.338,6681.49,8
2018-09-01 07:15:00,7070.563,6890.634,8
2018-09-01 07:30:00,7244.477000000001,7079.252,8
2018-09-01 07:45:00,7566.608,7332.049,8
2018-09-01 08:00:00,7676.91,7396.662,8
2018-09-01 08:15:00,8013.788,7715.768,8
2018-09-01 08:30:00,7832.782999999999,7694.102999999999,8
2018-09-01 08:45:00,7999.0779999999995,7851.073,8
2018-09-01 09:00:00,8064.161,7934.532,8
2018-09-01 09:15:00,8178.843999999999,8165.216,8
2018-09-01 09:30:00,8540.557999999999,8421.703,8
2018-09-01 09:45:00,8794.462,8659.99,8
2018-09-01 10:00:00,8690.147,8786.015,8
2018-09-01 10:15:00,8815.166000000001,9009.402,8
2018-09-01 10:30:00,8762.328,8911.958,8
2018-09-01 10:45:00,9131.196,9246.349,8
2018-09-01 11:00:00,9020.335,9062.952000000001,8
2018-09-01 11:15:00,8967.304,8988.168,8
2018-09-01 11:30:00,8976.63,9021.799,8
2018-09-01 11:45:00,8513.999,8590.341,8
2018-09-01 12:00:00,8496.497,8614.507,8
2018-09-01 12:15:00,8892.44,9001.768,8
2018-09-01 12:30:00,8842.488000000001,8893.706,8
2018-09-01 12:45:00,8668.823,8775.476999999999,8
2018-09-01 13:00:00,8331.454,8563.263,8
2018-09-01 13:15:00,8309.641,8399.451000000001,8
2018-09-01 13:30:00,8572.486,8633.675,8
2018-09-01 13:45:00,8748.171,8761.939,8
2018-09-01 14:00:00,8382.114000000001,8355.371,8
2018-09-01 14:15:00,8061.576,8191.8369999999995,8
2018-09-01 14:30:00,8461.726,8496.844,8
2018-09-01 14:45:00,8724.228,8666.275,8
2018-09-01 15:00:00,8557.118999999999,8441.095,8
2018-09-01 15:15:00,8377.882000000001,8364.045,8
2018-09-01 15:30:00,8398.177,8356.985,8
2018-09-01 15:45:00,8455.922,8317.859,8
2018-09-01 16:00:00,8626.664,8327.967,8
2018-09-01 16:15:00,8768.053,8561.075,8
2018-09-01 16:30:00,8880.259,8728.925,8
2018-09-01 16:45:00,8897.353,8775.972000000002,8
2018-09-01 17:00:00,9025.059000000001,8929.184000000001,8
2018-09-01 17:15:00,9099.851999999999,8998.018,8
