Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2018-07-01 00:00:00,7923.8060000000005,7548.601,8
2018-07-01 00:15:00,7673.619000000001,7832.464,8
2018-07-01 00:30:00,7477.98,7658.5070000000005,8
2018-07-01 00:45:00,7324.178,7514.898999999999,8
2018-07-01 01:00:00,7220.3240000000005,7347.201,8
2018-07-01 01:15:00,6931.205,7063.946,8
2018-07-01 01:30:00,6855.897,6959.959,8
2018-07-01 01:45:00,6809.308,6910.8240000000005,8
2018-07-01 02:00:00,6751.514999999999,6848.983,8
2018-07-01 02:15:00,6565.789000000001,6682.659,8
2018-07-01 02:30:00,6541.821,6650.262000000001,8
2018-07-01 02:45:00,6468.299,6551.994,8
2018-07-01 03:00:00,6429.757,6484.969,8
2018-07-01 03:15:00,6269.743,6341.948,8
2018-07-01 03:30:00,6282.873,6339.226000000001,8
2018-07-01 03:45:00,6295.076999999999,6353.299999999999,8
2018-07-01 04:00:00,6201.049,6269.645,8
2018-07-01 04:15:00,6148.999,6236.317999999999,8
2018-07-01 04:30:00,6236.025,6255.507,8
2018-07-01 04:45:00,6189.15,6215.329,8
2018-07-01 05:00:00,6203.148,6185.6759999999995,8
2018-07-01 05:15:00,6097.424,6106.112,8
2018-07-01 05:30:00,5869.975,6015.848,8
2018-07-01 05:45:00,5762.781,5977.255999999999,8
2018-07-01 06:00:00,5843.079,5878.0599999999995,8
2018-07-01 06:15:00,5849.175,5829.255999999999,8
2018-07-01 06:30:00,5910.896000000001,5847.023,8
2018-07-01 06:45:00,6098.822,5972.741,8
2018-07-01 07:00:00,6282.641,6090.147,8
2018-07-01 07:15:00,6387.629000000001,6254.532,8
2018-07-01 07:30:00,6511.901,6432.682000000001,8
2018-07-01 07:45:00,6713.542,6578.943,8
2018-07-01 08:00:00,6854.249,6711.495,8
2018-07-01 08:15:00,7286.496999999999,7076.325000000001,8
2018-07-01 08:30:00,7475.382,7216.450000000001,8
2018-07-01 08:45:00,7720.567999999999,7414.584,8
2018-07-01 09:00:00,7742.576000000001,7465.721,8
2018-07-01 09:15:00,7938.642,7634.724,8
2018-07-01 09:30:00,8073.339,7805.165,8
2018-07-01 09:45:00,8223.475,7955.044,8
2018-07-01 10:00:00,8305.403,7995.623,8
2018-07-01 10:15:00,8305.448,7956.824,8
2018-07-01 10:30:00,8333.154999999999,8041.4,8
2018-07-01 10:45:00,8384.043,8087.147,8
2018-07-01 11:00:00,8367.258,8144.664999999999,8
2018-07-01 11:15:00,8324.425,8202.615,8
2018-07-01 11:30:00,8481.228,8351.665,8
2018-07-01 11:45:00,8451.713,8376.855,8
2018-07-01 12:00:00,8393.286,8397.508,8
2018-07-01 12:15:00,8302.953,8446.339,8
2018-07-01 12:30:00,8576.675,8648.999,8
2018-07-01 12:45:00,8468.883,8528.785,8
2018-07-01 13:00:00,8219.045,8379.379,8
2018-07-01 13:15:00,8258.039,8387.518,8
2018-07-01 13:30:00,8211.564,8340.284,8
2018-07-01 13:45:00,8149.361999999999,8262.478000000001,8
2018-07-01 14:00:00,8079.842,8197.967,8
2018-07-01 14:15:00,7953.668,8171.018,8
2018-07-01 14:30:00,8188.295,8276.207,8
2018-07-01 14:45:00,8091.295,8147.595,8
