Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2018-09-01 00:00:00,17466.188,17496.832,North
2018-09-01 00:15:00,17164.003,17394.542,North
2018-09-01 00:30:00,17016.48,17285.102,North
2018-09-01 00:45:00,16924.128,17184.872,North
2018-09-01 01:00:00,16697.463,16907.845,North
2018-09-01 01:15:00,16511.199,16817.172,North
2018-09-01 01:30:00,16305.371,16558.469,North
2018-09-01 01:45:00,16073.142,16328.855,North
2018-09-01 02:00:00,15849.269,16171.971,North
2018-09-01 02:15:00,15773.697,15987.464,North
2018-09-01 02:30:00,15598.167,15822.82,North
2018-09-01 02:45:00,15467.617,15695.729,North
2018-09-01 03:00:00,15277.355,15490.118,North
2018-09-01 03:15:00,15220.087,15444.908,North
2018-09-01 03:30:00,15068.737,15336.885,North
2018-09-01 03:45:00,15107.211,15273.682,North
2018-09-01 04:00:00,15230.803,15318.327,North
2018-09-01 04:15:00,15048.382,15267.671,North
2018-09-01 04:30:00,14897.225,15181.872,North
2018-09-01 04:45:00,15028.05,15167.204,North
2018-09-01 05:00:00,15279.789,15315.13,North
2018-09-01 05:15:00,15236.339,15375.662,North
2018-09-01 05:30:00,15259.567,15345.547,North
2018-09-01 05:45:00,15443.178,15513.832,North
2018-09-01 06:00:00,15942.469,15671.574,North
2018-09-01 06:15:00,16149.925,15909.577,North
2018-09-01 06:30:00,16097.961,16100.712,North
2018-09-01 06:45:00,16230.947,16262.3,North
2018-09-01 07:00:00,16836.524,16513.137,North
2018-09-01 07:15:00,17215.964,16777.858,North
2018-09-01 07:30:00,17385.978,16989.456,North
2018-09-01 07:45:00,17834.134,17281.29,North
2018-09-01 08:00:00,18468.062,17793.881,North
2018-09-01 08:15:00,18850.34,18149.323,North
2018-09-01 08:30:00,19035.201,18698.182,North
2018-09-01 08:45:00,19209.989,18854.552,North
2018-09-01 09:00:00,19427.796,19115.503,North
2018-09-01 09:15:00,19251.442,19219.364,North
2018-09-01 09:30:00,19522.037,19250.358,North
2018-09-01 09:45:00,19729.203,19427.533,North
2018-09-01 10:00:00,19420.414,19634.656,North
2018-09-01 10:15:00,19151.863,19573.863,North
2018-09-01 10:30:00,19398.736,19730,North
2018-09-01 10:45:00,19323.627,19567.316,North
2018-09-01 11:00:00,19660.224,19753.113,North
2018-09-01 11:15:00,19700.315,19746.151,North
2018-09-01 11:30:00,19270.146,19367.11,North
2018-09-01 11:45:00,19110.207,19281.561,North
2018-09-01 12:00:00,18547.464,18805.075,North
2018-09-01 12:15:00,17666.406,17883.607,North
2018-09-01 12:30:00,17500.795,17602.163,North
2018-09-01 12:45:00,17307.375,17520.309,North
2018-09-01 13:00:00,16965.872,17437.92,North
2018-09-01 13:15:00,17339.286,17526.688,North
2018-09-01 13:30:00,17191.084,17313.791,North
2018-09-01 13:45:00,17127.859,17154.814,North
