Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2019-02-01 00:00:00,3611.055,3726.312,Centre-Nord
2019-02-01 00:15:00,3429.898,3632.18,Centre-Nord
2019-02-01 00:30:00,3362.211,3534.401,Centre-Nord
2019-02-01 00:45:00,3271.303,3444.13,Centre-Nord
2019-02-01 01:00:00,3265.556,3452.417,Centre-Nord
2019-02-01 01:15:00,3177.639,3350.782,Centre-Nord
2019-02-01 01:30:00,3150.154,3318.398,Centre-Nord
2019-02-01 01:45:00,3147.317,3305.795,Centre-Nord
2019-02-01 02:00:00,3077.018,3224.009,Centre-Nord
2019-02-01 02:15:00,3049.967,3183.692,Centre-Nord
2019-02-01 02:30:00,3059.203,3183.094,Centre-Nord
2019-02-01 02:45:00,3034.587,3137.107,Centre-Nord
2019-02-01 03:00:00,3040.147,3144.494,Centre-Nord
2019-02-01 03:15:00,3051.289,3162.229,Centre-Nord
2019-02-01 03:30:00,2990.588,3098.272,Centre-Nord
2019-02-01 03:45:00,3048.597,3132.592,Centre-Nord
2019-02-01 04:00:00,3045.883,3125.183,Centre-Nord
2019-02-01 04:15:00,2990.669,3064.615,Centre-Nord
2019-02-01 04:30:00,3008.047,3048.737,Centre-Nord
2019-02-01 04:45:00,3038.737,3075.747,Centre-Nord
2019-02-01 05:00:00,3187.418,3183.483,Centre-Nord
2019-02-01 05:15:00,3222.816,3217.503,Centre-Nord
2019-02-01 05:30:00,3357.031,3331.095,Centre-Nord
2019-02-01 05:45:00,3404.513,3399.106,Centre-Nord
2019-02-01 06:00:00,3501.656,3496.301,Centre-Nord
2019-02-01 06:15:00,3667.343,3661.972,Centre-Nord
2019-02-01 06:30:00,3777.342,3772.064,Centre-Nord
2019-02-01 06:45:00,3989.793,3984.49,Centre-Nord
2019-02-01 07:00:00,4204.039,4198.722,Centre-Nord
2019-02-01 07:15:00,4430.08,4424.733,Centre-Nord
2019-02-01 07:30:00,4585.951,4580.639,Centre-Nord
2019-02-01 07:45:00,4723.552,4718.265,Centre-Nord
2019-02-01 08:00:00,4832.953,4827.696,Centre-Nord
2019-02-01 08:15:00,5062.814,5057.441,Centre-Nord
2019-02-01 08:30:00,5162.449,5157.088,Centre-Nord
2019-02-01 08:45:00,5328.68,5311.038,Centre-Nord
2019-02-01 09:00:00,5401.738,5425.091,Centre-Nord
2019-02-01 09:15:00,5411.993,5475.306,Centre-Nord
2019-02-01 09:30:00,5342.356,5461.447,Centre-Nord
2019-02-01 09:45:00,5372.42,5538.71,Centre-Nord
2019-02-01 10:00:00,5461.264,5627.499,Centre-Nord
2019-02-01 10:15:00,5442.02,5600.664,Centre-Nord
2019-02-01 10:30:00,5472.45,5619.744,Centre-Nord
2019-02-01 10:45:00,5494.062,5630.39,Centre-Nord
2019-02-01 11:00:00,5519.214,5649.782,Centre-Nord
2019-02-01 11:15:00,5468.934,5586.232,Centre-Nord
2019-02-01 11:30:00,5458.305,5531.277,Centre-Nord
2019-02-01 11:45:00,5369.62,5399.5,Centre-Nord
2019-02-01 12:00:00,5212.266,5241.756,Centre-Nord
2019-02-01 12:15:00,5143.806,5173.45,Centre-Nord
2019-02-01 12:30:00,5050.392,5084.504,Centre-Nord
2019-02-01 12:45:00,5004.096,5001.344,Centre-Nord
2019-02-01 13:00:00,4897.861,4858.717,Centre-Nord
2019-02-01 13:15:00,4853.466,4767.759,Centre-Nord
2019-02-01 13:30:00,4815.951,4692.42,Centre-Nord
2019-02-01 13:45:00,4944.347,4789.687,Centre-Nord
2019-02-01 14:00:00,4988.39,4822.207,Centre-Nord
2019-02-01 14:15:00,5044.951,4902.111,Centre-Nord
2019-02-01 14:30:00,5132.055,5014.846,Centre-Nord
2019-02-01 14:45:00,5157.148,5026.473,Centre-Nord
2019-02-01 15:00:00,5138.239,5038.386,Centre-Nord
2019-02-01 15:15:00,5160.766,5107.516,Centre-Nord
2019-02-01 15:30:00,5211.519,5158.076,Centre-Nord
2019-02-01 15:45:00,5299.994,5257.914,Centre-Nord
2019-02-01 16:00:00,5293.527,5250.858,Centre-Nord
2019-02-01 16:15:00,5344.125,5322.125,Centre-Nord
2019-02-01 16:30:00,5372.734,5365.049,Centre-Nord
2019-02-01 16:45:00,5385.159,5372.465,Centre-Nord
2019-02-01 17:00:00,5328.329,5353.194,Centre-Nord
2019-02-01 17:15:00,5447.439,5422.683,Centre-Nord
2019-02-01 17:30:00,5480.498,5404.294,Centre-Nord
2019-02-01 17:45:00,5429.592,5353.27,Centre-Nord
2019-02-01 18:00:00,5327.048,5366.32,Centre-Nord
2019-02-01 18:15:00,5350.383,5420.428,Centre-Nord
2019-02-01 18:30:00,5383.494,5460.276,Centre-Nord
2019-02-01 18:45:00,5351.302,5448.867,Centre-Nord
2019-02-01 19:00:00,5333.315,5405.912,Centre-Nord
2019-02-01 19:15:00,5237.943,5323.125,Centre-Nord
2019-02-01 19:30:00,5138.775,5263.549,Centre-Nord
2019-02-01 19:45:00,5013.558,5160.282,Centre-Nord
2019-02-01 20:00:00,4963.891,5111.736,Centre-Nord
2019-02-01 20:15:00,4848.603,4996.926,Centre-Nord
2019-02-01 20:30:00,4662.043,4813.419,Centre-Nord
2019-02-01 20:45:00,4645.394,4812.183,Centre-Nord
2019-02-01 21:00:00,4543.49,4704.817,Centre-Nord
2019-02-01 21:15:00,4465.524,4645.488,Centre-Nord
2019-02-01 21:30:00,4426.635,4591.866,Centre-Nord
2019-02-01 21:45:00,4333.675,4499.771,Centre-Nord
2019-02-01 22:00:00,4256.39,4424.167,Centre-Nord
2019-02-01 22:15:00,4225.909,4397.286,Centre-Nord
2019-02-01 22:30:00,4117.392,4291.686,Centre-Nord
2019-02-01 22:45:00,3939.393,4105.05,Centre-Nord
2019-02-01 23:00:00,3867.288,4044.222,Centre-Nord
2019-02-01 23:15:00,3760.769,3937.269,Centre-Nord
2019-02-01 23:30:00,3642.405,3818.286,Centre-Nord
2019-02-01 23:45:00,3538.354,3714.99,Centre-Nord
2019-02-02 00:00:00,3469.856,3595.595,Centre-Nord
2019-02-02 00:15:00,3420.439,3530.823,Centre-Nord
2019-02-02 00:30:00,3334.5,3464.882,Centre-Nord
2019-02-02 00:45:00,3254.031,3398.398,Centre-Nord
2019-02-02 01:00:00,3194.789,3328.082,Centre-Nord
2019-02-02 01:15:00,3116.42,3242.53,Centre-Nord
2019-02-02 01:30:00,3070.735,3199.338,Centre-Nord
2019-02-02 01:45:00,3048.591,3155.402,Centre-Nord
2019-02-02 02:00:00,3034.788,3113.947,Centre-Nord
2019-02-02 02:15:00,2970.59,3071.956,Centre-Nord
2019-02-02 02:30:00,2934.553,3036.237,Centre-Nord
2019-02-02 02:45:00,2921.589,2999.102,Centre-Nord
2019-02-02 03:00:00,2912.984,2993.03,Centre-Nord
2019-02-02 03:15:00,2916.158,3026.445,Centre-Nord
2019-02-02 03:30:00,2951.069,3046.309,Centre-Nord
2019-02-02 03:45:00,2940.946,3001.233,Centre-Nord
2019-02-02 04:00:00,2878.205,2963.498,Centre-Nord
2019-02-02 04:15:00,2922.161,2997.154,Centre-Nord
2019-02-02 04:30:00,2873.15,2964.581,Centre-Nord
2019-02-02 04:45:00,2842.687,2932.492,Centre-Nord
2019-02-02 05:00:00,2926.667,2982.779,Centre-Nord
2019-02-02 05:15:00,2865.682,2949.556,Centre-Nord
2019-02-02 05:30:00,2905.949,3001.79,Centre-Nord
2019-02-02 05:45:00,2970.956,3066.519,Centre-Nord
2019-02-02 06:00:00,3056.808,3108.833,Centre-Nord
2019-02-02 06:15:00,3110.642,3152.966,Centre-Nord
2019-02-02 06:30:00,3235.384,3278.226,Centre-Nord
2019-02-02 06:45:00,3326.945,3369.742,Centre-Nord
2019-02-02 07:00:00,3436.678,3479.597,Centre-Nord
2019-02-02 07:15:00,3607.024,3650.773,Centre-Nord
2019-02-02 07:30:00,3635.086,3679.802,Centre-Nord
2019-02-02 07:45:00,3638.183,3715.39,Centre-Nord
2019-02-02 08:00:00,3741.174,3795.34,Centre-Nord
2019-02-02 08:15:00,3858.359,3892.067,Centre-Nord
2019-02-02 08:30:00,3857.715,3902.709,Centre-Nord
