Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2019-06-01 00:00:00,3274.566,3302.775,Centre-Nord
2019-06-01 00:15:00,3177.18,3279.224,Centre-Nord
2019-06-01 00:30:00,3198.155,3278.064,Centre-Nord
2019-06-01 00:45:00,3109.561,3177.494,Centre-Nord
2019-06-01 01:00:00,2987.775,3060.525,Centre-Nord
2019-06-01 01:15:00,2999.405,3062.709,Centre-Nord
2019-06-01 01:30:00,2946.808,2978.247,Centre-Nord
2019-06-01 01:45:00,2850.405,2896.538,Centre-Nord
2019-06-01 02:00:00,2843.932,2865.639,Centre-Nord
2019-06-01 02:15:00,2881.509,2885.213,Centre-Nord
2019-06-01 02:30:00,2794.918,2826.023,Centre-Nord
2019-06-01 02:45:00,2768.999,2784.467,Centre-Nord
2019-06-01 03:00:00,2749.525,2749.195,Centre-Nord
2019-06-01 03:15:00,2711.161,2715.868,Centre-Nord
2019-06-01 03:30:00,2740.184,2727.469,Centre-Nord
2019-06-01 03:45:00,2743.059,2745.629,Centre-Nord
2019-06-01 04:00:00,2726.261,2709.115,Centre-Nord
2019-06-01 04:15:00,2733.162,2723.906,Centre-Nord
2019-06-01 04:30:00,2711.06,2694.464,Centre-Nord
2019-06-01 04:45:00,2664.051,2624.57,Centre-Nord
2019-06-01 05:00:00,2673.621,2619.327,Centre-Nord
2019-06-01 05:15:00,2601.16,2584.103,Centre-Nord
2019-06-01 05:30:00,2536.215,2572.171,Centre-Nord
2019-06-01 05:45:00,2482.883,2564.931,Centre-Nord
2019-06-01 06:00:00,2569.758,2602.393,Centre-Nord
2019-06-01 06:15:00,2627.05,2633.184,Centre-Nord
2019-06-01 06:30:00,2689.929,2663.438,Centre-Nord
2019-06-01 06:45:00,2799.064,2785.723,Centre-Nord
2019-06-01 07:00:00,2936.709,2923.265,Centre-Nord
2019-06-01 07:15:00,3071.597,3058.115,Centre-Nord
2019-06-01 07:30:00,3169.423,3191.553,Centre-Nord
2019-06-01 07:45:00,3368.485,3408.628,Centre-Nord
2019-06-01 08:00:00,3378.567,3403.31,Centre-Nord
2019-06-01 08:15:00,3429.917,3473.21,Centre-Nord
2019-06-01 08:30:00,3536.129,3585.169,Centre-Nord
2019-06-01 08:45:00,3601.369,3643.797,Centre-Nord
2019-06-01 09:00:00,3637.681,3680.278,Centre-Nord
2019-06-01 09:15:00,3737.341,3786.348,Centre-Nord
2019-06-01 09:30:00,3868.419,3922.149,Centre-Nord
2019-06-01 09:45:00,3816.608,3896.482,Centre-Nord
2019-06-01 10:00:00,3785.734,3856.266,Centre-Nord
2019-06-01 10:15:00,3800.361,3919.263,Centre-Nord
2019-06-01 10:30:00,3893.13,4042.746,Centre-Nord
2019-06-01 10:45:00,3890.322,4016.707,Centre-Nord
2019-06-01 11:00:00,3883.691,3999.182,Centre-Nord
2019-06-01 11:15:00,3800.413,3978.32,Centre-Nord
2019-06-01 11:30:00,3735.471,3902.498,Centre-Nord
2019-06-01 11:45:00,3857.41,4038.799,Centre-Nord
2019-06-01 12:00:00,3689.794,3872.698,Centre-Nord
2019-06-01 12:15:00,3714.56,3893.558,Centre-Nord
2019-06-01 12:30:00,3727.142,3883.936,Centre-Nord
2019-06-01 12:45:00,3443.383,3611.783,Centre-Nord
2019-06-01 13:00:00,3298.109,3447.091,Centre-Nord
2019-06-01 13:15:00,3367.439,3490.731,Centre-Nord
2019-06-01 13:30:00,3345.198,3462.199,Centre-Nord
2019-06-01 13:45:00,3289.522,3395.04,Centre-Nord
2019-06-01 14:00:00,3262.817,3364.538,Centre-Nord
2019-06-01 14:15:00,3251.801,3274.956,Centre-Nord
2019-06-01 14:30:00,3221.819,3228.74,Centre-Nord
2019-06-01 14:45:00,3201.194,3252.575,Centre-Nord
2019-06-01 15:00:00,2999.058,3089.384,Centre-Nord
2019-06-01 15:15:00,2961.606,3042.724,Centre-Nord
2019-06-01 15:30:00,3044.013,3118.545,Centre-Nord
2019-06-01 15:45:00,3155.726,3234.989,Centre-Nord
2019-06-01 16:00:00,3112.158,3179.247,Centre-Nord
2019-06-01 16:15:00,3063.409,3083.585,Centre-Nord
2019-06-01 16:30:00,3270.318,3278.101,Centre-Nord
2019-06-01 16:45:00,3303.185,3328.807,Centre-Nord
2019-06-01 17:00:00,3037.415,3112.946,Centre-Nord
2019-06-01 17:15:00,2956.222,3018.764,Centre-Nord
2019-06-01 17:30:00,3103.978,3139.616,Centre-Nord
2019-06-01 17:45:00,3062.392,3045.55,Centre-Nord
2019-06-01 18:00:00,3204.652,3189.903,Centre-Nord
