Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2018-09-01 00:00:00,3461.849,3467.923,Centre-Nord
2018-09-01 00:15:00,3376.885,3422.242,Centre-Nord
2018-09-01 00:30:00,3320.091,3372.502,Centre-Nord
2018-09-01 00:45:00,3197.657,3246.922,Centre-Nord
2018-09-01 01:00:00,3213.737,3254.229,Centre-Nord
2018-09-01 01:15:00,3124.368,3182.266,Centre-Nord
2018-09-01 01:30:00,3083.014,3130.87,Centre-Nord
2018-09-01 01:45:00,3075.037,3123.958,Centre-Nord
2018-09-01 02:00:00,2984.152,3044.912,Centre-Nord
2018-09-01 02:15:00,3026.186,3067.197,Centre-Nord
2018-09-01 02:30:00,2969.79,3012.562,Centre-Nord
2018-09-01 02:45:00,2941.617,2984.999,Centre-Nord
2018-09-01 03:00:00,2963.418,3004.688,Centre-Nord
2018-09-01 03:15:00,2885.363,2927.983,Centre-Nord
2018-09-01 03:30:00,2886.05,2937.408,Centre-Nord
2018-09-01 03:45:00,2900.113,2932.07,Centre-Nord
2018-09-01 04:00:00,2889.228,2905.831,Centre-Nord
2018-09-01 04:15:00,2892.047,2934.19,Centre-Nord
2018-09-01 04:30:00,2847.312,2901.716,Centre-Nord
2018-09-01 04:45:00,2847.17,2873.534,Centre-Nord
2018-09-01 05:00:00,2842.389,2848.963,Centre-Nord
2018-09-01 05:15:00,2836.153,2862.087,Centre-Nord
2018-09-01 05:30:00,2879.217,2895.44,Centre-Nord
2018-09-01 05:45:00,2848.602,2861.634,Centre-Nord
2018-09-01 06:00:00,2930.508,2880.713,Centre-Nord
2018-09-01 06:15:00,2964.769,2920.647,Centre-Nord
2018-09-01 06:30:00,2968.497,2969.005,Centre-Nord
2018-09-01 06:45:00,2985.223,2990.989,Centre-Nord
2018-09-01 07:00:00,3056.562,2997.853,Centre-Nord
2018-09-01 07:15:00,3142.154,3062.194,Centre-Nord
2018-09-01 07:30:00,3196.793,3123.884,Centre-Nord
2018-09-01 07:45:00,3325.334,3222.251,Centre-Nord
2018-09-01 08:00:00,3379,3255.648,Centre-Nord
2018-09-01 08:15:00,3481.446,3351.977,Centre-Nord
2018-09-01 08:30:00,3426.749,3366.078,Centre-Nord
2018-09-01 08:45:00,3468.1,3403.931,Centre-Nord
2018-09-01 09:00:00,3470.919,3415.125,Centre-Nord
2018-09-01 09:15:00,3510.31,3504.461,Centre-Nord
2018-09-01 09:30:00,3598.555,3548.476,Centre-Nord
2018-09-01 09:45:00,3693.435,3636.96,Centre-Nord
2018-09-01 10:00:00,3658.414,3698.773,Centre-Nord
2018-09-01 10:15:00,3684.452,3765.636,Centre-Nord
2018-09-01 10:30:00,3676.436,3739.217,Centre-Nord
2018-09-01 10:45:00,3890.276,3939.336,Centre-Nord
2018-09-01 11:00:00,3933.962,3952.548,Centre-Nord
2018-09-01 11:15:00,3951.075,3960.268,Centre-Nord
2018-09-01 11:30:00,3919.024,3938.744,Centre-Nord
2018-09-01 11:45:00,3611.824,3644.21,Centre-Nord
2018-09-01 12:00:00,3562.473,3611.953,Centre-Nord
2018-09-01 12:15:00,3745.57,3791.62,Centre-Nord
2018-09-01 12:30:00,3622.129,3643.109,Centre-Nord
2018-09-01 12:45:00,3439.408,3481.724,Centre-Nord
2018-09-01 13:00:00,3257.11,3347.734,Centre-Nord
2018-09-01 13:15:00,3241.891,3276.929,Centre-Nord
2018-09-01 13:30:00,3576.838,3602.369,Centre-Nord
2018-09-01 13:45:00,3673.904,3679.686,Centre-Nord
2018-09-01 14:00:00,3512.206,3501.001,Centre-Nord
2018-09-01 14:15:00,3374.01,3428.528,Centre-Nord
2018-09-01 14:30:00,3564.724,3579.519,Centre-Nord
2018-09-01 14:45:00,3740.696,3715.847,Centre-Nord
2018-09-01 15:00:00,3631.807,3582.564,Centre-Nord
2018-09-01 15:15:00,3494.224,3488.453,Centre-Nord
2018-09-01 15:30:00,3538.527,3521.171,Centre-Nord
2018-09-01 15:45:00,3533.654,3475.959,Centre-Nord
2018-09-01 16:00:00,3640.823,3514.76,Centre-Nord
2018-09-01 16:15:00,3777.29,3688.123,Centre-Nord
2018-09-01 16:30:00,3825.419,3760.228,Centre-Nord
2018-09-01 16:45:00,3733.248,3682.318,Centre-Nord
2018-09-01 17:00:00,3809.361,3768.893,Centre-Nord
2018-09-01 17:15:00,3783.063,3740.728,Centre-Nord
2018-09-01 17:30:00,3682.616,3638.503,Centre-Nord
2018-09-01 17:45:00,3650.277,3620.251,Centre-Nord
2018-09-01 18:00:00,3604.63,3575.257,Centre-Nord
