Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2018-09-01 00:00:00,4556.589,4564.584,Centre-South
2018-09-01 00:15:00,4369.509,4428.198,Centre-South
2018-09-01 00:30:00,4212.99,4279.496,Centre-South
2018-09-01 00:45:00,4141.875,4205.687,Centre-South
2018-09-01 01:00:00,4086.645,4138.135,Centre-South
2018-09-01 01:15:00,3982.401,4056.2,Centre-South
2018-09-01 01:30:00,3887.399,3947.741,Centre-South
2018-09-01 01:45:00,3845.482,3906.661,Centre-South
2018-09-01 02:00:00,3732.925,3808.93,Centre-South
2018-09-01 02:15:00,3713.613,3763.94,Centre-South
2018-09-01 02:30:00,3593.7,3645.459,Centre-South
2018-09-01 02:45:00,3539.892,3592.097,Centre-South
2018-09-01 03:00:00,3484.895,3533.428,Centre-South
2018-09-01 03:15:00,3477.278,3528.642,Centre-South
2018-09-01 03:30:00,3428.061,3489.063,Centre-South
2018-09-01 03:45:00,3405.571,3443.098,Centre-South
2018-09-01 04:00:00,3381.764,3401.197,Centre-South
2018-09-01 04:15:00,3341.955,3390.655,Centre-South
2018-09-01 04:30:00,3398.754,3463.695,Centre-South
2018-09-01 04:45:00,3445.715,3477.621,Centre-South
2018-09-01 05:00:00,3471.924,3479.954,Centre-South
2018-09-01 05:15:00,3491.237,3523.161,Centre-South
2018-09-01 05:30:00,3561.415,3581.481,Centre-South
2018-09-01 05:45:00,3591.387,3607.818,Centre-South
2018-09-01 06:00:00,3672.343,3609.942,Centre-South
2018-09-01 06:15:00,3649.869,3595.551,Centre-South
2018-09-01 06:30:00,3610.411,3611.028,Centre-South
2018-09-01 06:45:00,3654.235,3661.294,Centre-South
2018-09-01 07:00:00,3755.776,3683.637,Centre-South
2018-09-01 07:15:00,3928.409,3828.44,Centre-South
2018-09-01 07:30:00,4047.684,3955.368,Centre-South
2018-09-01 07:45:00,4241.274,4109.798,Centre-South
2018-09-01 08:00:00,4297.91,4141.014,Centre-South
2018-09-01 08:15:00,4532.342,4363.791,Centre-South
2018-09-01 08:30:00,4406.034,4328.025,Centre-South
2018-09-01 08:45:00,4530.978,4447.142,Centre-South
2018-09-01 09:00:00,4593.242,4519.407,Centre-South
2018-09-01 09:15:00,4668.534,4660.755,Centre-South
2018-09-01 09:30:00,4942.003,4873.227,Centre-South
2018-09-01 09:45:00,5101.027,5023.03,Centre-South
2018-09-01 10:00:00,5031.733,5087.242,Centre-South
2018-09-01 10:15:00,5130.714,5243.766,Centre-South
2018-09-01 10:30:00,5085.892,5172.741,Centre-South
2018-09-01 10:45:00,5240.92,5307.013,Centre-South
2018-09-01 11:00:00,5086.373,5110.404,Centre-South
2018-09-01 11:15:00,5016.229,5027.9,Centre-South
2018-09-01 11:30:00,5057.606,5083.055,Centre-South
2018-09-01 11:45:00,4902.175,4946.131,Centre-South
2018-09-01 12:00:00,4934.024,5002.554,Centre-South
2018-09-01 12:15:00,5146.87,5210.148,Centre-South
2018-09-01 12:30:00,5220.359,5250.597,Centre-South
2018-09-01 12:45:00,5229.415,5293.753,Centre-South
2018-09-01 13:00:00,5074.344,5215.529,Centre-South
2018-09-01 13:15:00,5067.75,5122.522,Centre-South
2018-09-01 13:30:00,4995.648,5031.306,Centre-South
2018-09-01 13:45:00,5074.267,5082.253,Centre-South
2018-09-01 14:00:00,4869.908,4854.37,Centre-South
2018-09-01 14:15:00,4687.566,4763.309,Centre-South
2018-09-01 14:30:00,4897.002,4917.325,Centre-South
2018-09-01 14:45:00,4983.532,4950.428,Centre-South
2018-09-01 15:00:00,4925.312,4858.531,Centre-South
2018-09-01 15:15:00,4883.658,4875.592,Centre-South
2018-09-01 15:30:00,4859.65,4835.814,Centre-South
2018-09-01 15:45:00,4922.268,4841.9,Centre-South
2018-09-01 16:00:00,4985.841,4813.207,Centre-South
2018-09-01 16:15:00,4990.763,4872.952,Centre-South
2018-09-01 16:30:00,5054.84,4968.697,Centre-South
2018-09-01 16:45:00,5164.105,5093.654,Centre-South
2018-09-01 17:00:00,5215.698,5160.291,Centre-South
2018-09-01 17:15:00,5316.789,5257.29,Centre-South
2018-09-01 17:30:00,5314.878,5251.212,Centre-South
2018-09-01 17:45:00,5295.84,5252.277,Centre-South
2018-09-01 18:00:00,5259.261,5216.405,Centre-South
2018-09-01 18:15:00,5269.369,5267.057,Centre-South
2018-09-01 18:30:00,5197.557,5237.796,Centre-South
2018-09-01 18:45:00,5289.857,5286.797,Centre-South
2018-09-01 19:00:00,5166.592,5143.213,Centre-South
2018-09-01 19:15:00,5183.183,5179.335,Centre-South
2018-09-01 19:30:00,5265.984,5235.282,Centre-South
2018-09-01 19:45:00,5538.519,5400.563,Centre-South
2018-09-01 20:00:00,5593.816,5421.377,Centre-South
2018-09-01 20:15:00,5645.515,5546.197,Centre-South
2018-09-01 20:30:00,5552.234,5501.353,Centre-South
2018-09-01 20:45:00,5426.935,5402.571,Centre-South
2018-09-01 21:00:00,5192.95,5229.66,Centre-South
2018-09-01 21:15:00,5156.947,5160.862,Centre-South
2018-09-01 21:30:00,4993.36,4971.416,Centre-South
2018-09-01 21:45:00,4839.655,4844.218,Centre-South
2018-09-01 22:00:00,4758.937,4765.414,Centre-South
2018-09-01 22:15:00,4690.762,4684.295,Centre-South
2018-09-01 22:30:00,4572.927,4592.859,Centre-South
2018-09-01 22:45:00,4574.56,4590.696,Centre-South
2018-09-01 23:00:00,4465.635,4474.414,Centre-South
2018-09-01 23:15:00,4344.741,4338.989,Centre-South
2018-09-01 23:30:00,4234.16,4228.733,Centre-South
2018-09-01 23:45:00,4162.314,4142.432,Centre-South
2018-09-02 00:00:00,4000.776,4015.157,Centre-South
2018-09-02 00:15:00,4018.038,4269.436,Centre-South
2018-09-02 00:30:00,4022.887,4248.018,Centre-South
2018-09-02 00:45:00,3927.896,4143.248,Centre-South
2018-09-02 01:00:00,3787.193,4038.385,Centre-South
2018-09-02 01:15:00,3763.002,3991.556,Centre-South
2018-09-02 01:30:00,3687.653,3882.913,Centre-South
2018-09-02 01:45:00,3621.799,3819.824,Centre-South
2018-09-02 02:00:00,3589.227,3791.911,Centre-South
2018-09-02 02:15:00,3607.462,3774.398,Centre-South
2018-09-02 02:30:00,3512.26,3671.902,Centre-South
2018-09-02 02:45:00,3532.939,3672.645,Centre-South
2018-09-02 03:00:00,3508.829,3604.771,Centre-South
2018-09-02 03:15:00,3435.91,3559.059,Centre-South
2018-09-02 03:30:00,3398.892,3527.829,Centre-South
2018-09-02 03:45:00,3392.733,3498.299,Centre-South
2018-09-02 04:00:00,3363.648,3445.255,Centre-South
2018-09-02 04:15:00,3336.628,3450.495,Centre-South
2018-09-02 04:30:00,3409.155,3490.537,Centre-South
2018-09-02 04:45:00,3345.612,3461.291,Centre-South
2018-09-02 05:00:00,3364.682,3452.535,Centre-South
2018-09-02 05:15:00,3436.291,3482.791,Centre-South
2018-09-02 05:30:00,3372.513,3420.33,Centre-South
2018-09-02 05:45:00,3437.75,3477.527,Centre-South
2018-09-02 06:00:00,3461.773,3452.514,Centre-South
2018-09-02 06:15:00,3472.643,3477.807,Centre-South
2018-09-02 06:30:00,3361.717,3444.552,Centre-South
2018-09-02 06:45:00,3414.945,3522.597,Centre-South
2018-09-02 07:00:00,3459.253,3516.144,Centre-South
2018-09-02 07:15:00,3545.799,3581.307,Centre-South
2018-09-02 07:30:00,3646.167,3655.81,Centre-South
2018-09-02 07:45:00,3752.145,3775.083,Centre-South
2018-09-02 08:00:00,3827.625,3830.63,Centre-South
2018-09-02 08:15:00,3854.11,3839.219,Centre-South
2018-09-02 08:30:00,3946.054,3932.305,Centre-South
2018-09-02 08:45:00,4214.747,4129.673,Centre-South
