Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2018-11-01 00:00:00,4246.819,4250.777,Centre-South
2018-11-01 00:15:00,4078.56,4129.857,Centre-South
2018-11-01 00:30:00,3969.673,4014.967,Centre-South
2018-11-01 00:45:00,3829.766,3894.744,Centre-South
2018-11-01 01:00:00,3789.462,3852.411,Centre-South
2018-11-01 01:15:00,3736.391,3760.982,Centre-South
2018-11-01 01:30:00,3631.442,3666.159,Centre-South
2018-11-01 01:45:00,3589.872,3641.155,Centre-South
2018-11-01 02:00:00,3629.684,3630.81,Centre-South
2018-11-01 02:15:00,3506.151,3538.929,Centre-South
2018-11-01 02:30:00,3497.409,3534.705,Centre-South
2018-11-01 02:45:00,3479.216,3503.061,Centre-South
2018-11-01 03:00:00,3428.144,3450.287,Centre-South
2018-11-01 03:15:00,3428.701,3454.247,Centre-South
2018-11-01 03:30:00,3394.973,3390.678,Centre-South
2018-11-01 03:45:00,3386.452,3395.367,Centre-South
2018-11-01 04:00:00,3372.386,3389.262,Centre-South
2018-11-01 04:15:00,3382.508,3397.783,Centre-South
2018-11-01 04:30:00,3382.639,3388.097,Centre-South
2018-11-01 04:45:00,3385.2,3384.5,Centre-South
2018-11-01 05:00:00,3431.556,3413.059,Centre-South
2018-11-01 05:15:00,3461.367,3406.196,Centre-South
2018-11-01 05:30:00,3402.107,3387.041,Centre-South
2018-11-01 05:45:00,3429.562,3433.5,Centre-South
2018-11-01 06:00:00,3521.313,3508.463,Centre-South
2018-11-01 06:15:00,3529.355,3523.51,Centre-South
2018-11-01 06:30:00,3595.014,3593.421,Centre-South
2018-11-01 06:45:00,3585.408,3574.753,Centre-South
2018-11-01 07:00:00,3633.266,3587.998,Centre-South
2018-11-01 07:15:00,3623.076,3567.998,Centre-South
2018-11-01 07:30:00,3815.158,3690.892,Centre-South
2018-11-01 07:45:00,3925.766,3761.156,Centre-South
2018-11-01 08:00:00,4037.921,3882.734,Centre-South
2018-11-01 08:15:00,4205.415,4012.767,Centre-South
2018-11-01 08:30:00,4306.487,4100.382,Centre-South
2018-11-01 08:45:00,4318.132,4153.586,Centre-South
2018-11-01 09:00:00,4445.426,4256.951,Centre-South
2018-11-01 09:15:00,4471.217,4321.05,Centre-South
2018-11-01 09:30:00,4581.285,4457.099,Centre-South
2018-11-01 09:45:00,4694.905,4570.695,Centre-South
2018-11-01 10:00:00,4808.748,4666.239,Centre-South
2018-11-01 10:15:00,4737.74,4656.985,Centre-South
2018-11-01 10:30:00,4891.545,4768.255,Centre-South
2018-11-01 10:45:00,4875.957,4719.17,Centre-South
2018-11-01 11:00:00,4865.301,4679.562,Centre-South
2018-11-01 11:15:00,4842.195,4645.363,Centre-South
2018-11-01 11:30:00,4945.83,4720.497,Centre-South
2018-11-01 11:45:00,5014.352,4779.478,Centre-South
2018-11-01 12:00:00,4990.935,4809.351,Centre-South
2018-11-01 12:15:00,5141.184,4932.251,Centre-South
2018-11-01 12:30:00,5082.052,4940.713,Centre-South
2018-11-01 12:45:00,5019.369,4980.848,Centre-South
2018-11-01 13:00:00,5099.331,5098.656,Centre-South
2018-11-01 13:15:00,5055.23,5070.289,Centre-South
2018-11-01 13:30:00,4938.906,4934.251,Centre-South
2018-11-01 13:45:00,4864.891,4853.173,Centre-South
2018-11-01 14:00:00,4708.828,4704.473,Centre-South
2018-11-01 14:15:00,4638.802,4650.198,Centre-South
2018-11-01 14:30:00,4550.578,4588.94,Centre-South
2018-11-01 14:45:00,4627.138,4626.173,Centre-South
2018-11-01 15:00:00,4607.254,4573.157,Centre-South
2018-11-01 15:15:00,4626.617,4580.942,Centre-South
2018-11-01 15:30:00,4596.268,4529.905,Centre-South
2018-11-01 15:45:00,4735.484,4609.35,Centre-South
2018-11-01 16:00:00,4785.194,4641.748,Centre-South
2018-11-01 16:15:00,4840.478,4706.402,Centre-South
2018-11-01 16:30:00,4850.489,4730.314,Centre-South
2018-11-01 16:45:00,4952.127,4835.258,Centre-South
2018-11-01 17:00:00,5065.207,4910.336,Centre-South
2018-11-01 17:15:00,5241.207,5084.331,Centre-South
2018-11-01 17:30:00,5259.037,5104.927,Centre-South
2018-11-01 17:45:00,5291.855,5139.771,Centre-South
2018-11-01 18:00:00,5389.566,5206.75,Centre-South
2018-11-01 18:15:00,5412.824,5266.394,Centre-South
2018-11-01 18:30:00,5453.095,5343.239,Centre-South
2018-11-01 18:45:00,5475.958,5364.349,Centre-South
2018-11-01 19:00:00,5478.256,5383.77,Centre-South
2018-11-01 19:15:00,5500.652,5407.383,Centre-South
2018-11-01 19:30:00,5478.195,5413.728,Centre-South
2018-11-01 19:45:00,5457.473,5436.627,Centre-South
2018-11-01 20:00:00,5554.782,5480.168,Centre-South
2018-11-01 20:15:00,5366.823,5360.252,Centre-South
2018-11-01 20:30:00,5314.93,5323.294,Centre-South
2018-11-01 20:45:00,5259.586,5274.112,Centre-South
2018-11-01 21:00:00,5151.195,5161.451,Centre-South
2018-11-01 21:15:00,5081.055,5099.067,Centre-South
2018-11-01 21:30:00,4990.829,4995.153,Centre-South
2018-11-01 21:45:00,4867.056,4924.012,Centre-South
2018-11-01 22:00:00,4795.335,4859.553,Centre-South
2018-11-01 22:15:00,4763.845,4790.301,Centre-South
2018-11-01 22:30:00,4583.484,4637.981,Centre-South
2018-11-01 22:45:00,4565.538,4621.467,Centre-South
2018-11-01 23:00:00,4449.232,4493.971,Centre-South
2018-11-01 23:15:00,4303.858,4336.469,Centre-South
2018-11-01 23:30:00,4107.217,4168.998,Centre-South
2018-11-01 23:45:00,4112.505,4117.868,Centre-South
2018-11-02 00:00:00,3970.783,3906.212,Centre-South
2018-11-02 00:15:00,3853.237,3926.484,Centre-South
2018-11-02 00:30:00,3750.902,3840.319,Centre-South
2018-11-02 00:45:00,3732.451,3790.896,Centre-South
2018-11-02 01:00:00,3610.657,3693.13,Centre-South
