Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2019-02-01 00:00:00,4837.518,4991.921,Centre-South
2019-02-01 00:15:00,4679.438,4955.414,Centre-South
2019-02-01 00:30:00,4570.145,4804.197,Centre-South
2019-02-01 00:45:00,4395.757,4627.989,Centre-South
2019-02-01 01:00:00,4256.333,4499.888,Centre-South
2019-02-01 01:15:00,4227.031,4457.353,Centre-South
2019-02-01 01:30:00,4070.606,4288.011,Centre-South
2019-02-01 01:45:00,4073.151,4278.247,Centre-South
2019-02-01 02:00:00,3959.234,4148.368,Centre-South
2019-02-01 02:15:00,3961.402,4135.089,Centre-South
2019-02-01 02:30:00,3896.147,4053.934,Centre-South
2019-02-01 02:45:00,3941.043,4074.186,Centre-South
2019-02-01 03:00:00,3840.322,3972.133,Centre-South
2019-02-01 03:15:00,3903.534,4045.461,Centre-South
2019-02-01 03:30:00,3836.415,3974.554,Centre-South
2019-02-01 03:45:00,3901.503,4008.997,Centre-South
2019-02-01 04:00:00,3815.906,3915.255,Centre-South
2019-02-01 04:15:00,3905.318,4001.879,Centre-South
2019-02-01 04:30:00,3897.405,3950.125,Centre-South
2019-02-01 04:45:00,3950.641,3998.756,Centre-South
2019-02-01 05:00:00,4015.87,4010.912,Centre-South
2019-02-01 05:15:00,4173.267,4166.388,Centre-South
2019-02-01 05:30:00,4270.239,4237.247,Centre-South
2019-02-01 05:45:00,4393.653,4386.675,Centre-South
2019-02-01 06:00:00,4509.7,4502.804,Centre-South
2019-02-01 06:15:00,4737.891,4730.952,Centre-South
2019-02-01 06:30:00,4902.126,4895.277,Centre-South
2019-02-01 06:45:00,5201.771,5194.857,Centre-South
2019-02-01 07:00:00,5424.016,5417.156,Centre-South
2019-02-01 07:15:00,5734.424,5727.502,Centre-South
2019-02-01 07:30:00,5864.912,5858.119,Centre-South
2019-02-01 07:45:00,6095.177,6088.355,Centre-South
2019-02-01 08:00:00,6252.198,6245.398,Centre-South
2019-02-01 08:15:00,6383.313,6376.538,Centre-South
2019-02-01 08:30:00,6462.618,6455.907,Centre-South
2019-02-01 08:45:00,6639.534,6617.552,Centre-South
2019-02-01 09:00:00,6678.469,6707.342,Centre-South
2019-02-01 09:15:00,6850.029,6930.164,Centre-South
2019-02-01 09:30:00,6814.331,6966.235,Centre-South
2019-02-01 09:45:00,6857.259,7069.509,Centre-South
2019-02-01 10:00:00,6867.21,7076.24,Centre-South
2019-02-01 10:15:00,6942.211,7144.588,Centre-South
2019-02-01 10:30:00,6896.687,7082.315,Centre-South
2019-02-01 10:45:00,6987.608,7160.996,Centre-South
2019-02-01 11:00:00,6935.976,7100.06,Centre-South
2019-02-01 11:15:00,7011.23,7161.607,Centre-South
2019-02-01 11:30:00,6997.317,7090.863,Centre-South
