Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2019-01-01 00:00:00,4622.688,4434.859,Centre-South
2019-01-01 00:15:00,4468.216,4375.621,Centre-South
2019-01-01 00:30:00,4483.37,4380.259,Centre-South
2019-01-01 00:45:00,4402.045,4302.18,Centre-South
2019-01-01 01:00:00,4425.64,4318.702,Centre-South
2019-01-01 01:15:00,4357.202,4243.604,Centre-South
2019-01-01 01:30:00,4320.886,4216.768,Centre-South
2019-01-01 01:45:00,4224.578,4124.592,Centre-South
2019-01-01 02:00:00,4213.973,4106.574,Centre-South
2019-01-01 02:15:00,4069.44,3969.423,Centre-South
2019-01-01 02:30:00,4049.484,3954.74,Centre-South
2019-01-01 02:45:00,3910.383,3830.352,Centre-South
2019-01-01 03:00:00,3884.008,3824.193,Centre-South
2019-01-01 03:15:00,3736.205,3709.407,Centre-South
2019-01-01 03:30:00,3750.069,3721.59,Centre-South
2019-01-01 03:45:00,3642.054,3611,Centre-South
2019-01-01 04:00:00,3632.863,3605.483,Centre-South
2019-01-01 04:15:00,3573.718,3555.905,Centre-South
2019-01-01 04:30:00,3588.952,3569.415,Centre-South
2019-01-01 04:45:00,3517.561,3497.691,Centre-South
2019-01-01 05:00:00,3563.715,3525.912,Centre-South
2019-01-01 05:15:00,3502.161,3474.627,Centre-South
2019-01-01 05:30:00,3562.123,3535.996,Centre-South
2019-01-01 05:45:00,3518.357,3514.183,Centre-South
2019-01-01 06:00:00,3610.112,3575.853,Centre-South
2019-01-01 06:15:00,3609.822,3565.822,Centre-South
2019-01-01 06:30:00,3704.378,3669.228,Centre-South
2019-01-01 06:45:00,3652.808,3626.172,Centre-South
2019-01-01 07:00:00,3771.27,3731.358,Centre-South
2019-01-01 07:15:00,3699.832,3692.084,Centre-South
2019-01-01 07:30:00,3689.954,3705.119,Centre-South
2019-01-01 07:45:00,3579.903,3631.901,Centre-South
2019-01-01 08:00:00,3679.456,3713.147,Centre-South
2019-01-01 08:15:00,3736.534,3726.93,Centre-South
2019-01-01 08:30:00,3916.552,3850.692,Centre-South
