Date,Energy [MWh],Min load [MW],Max load [MW]
2018-08-01,279.51492425000004,8102.536,14420.350000000002
2018-08-02,276.759919125,8243.679,14669.007000000001
2018-08-03,259.29565237500003,8133.419,13377.57
2018-08-04,222.294473,7302.149,10959.784
2018-08-05,199.72168574999998,6363.055,10065.637999999999
2018-08-06,244.21930375000002,6854.728999999999,12605.778
2018-08-07,253.70376662499996,7498.832,13428.314
2018-08-08,247.920465125,7435.789000000001,12891.308
2018-08-09,240.19298712499997,7089.658,12494.063999999998
2018-08-10,233.89712162499998,7313.376,11991.389
2018-08-11,205.488947625,6658.280000000001,10053.463
2018-08-12,185.27894650000005,5919.780000000001,9565.613000000001
2018-08-13,204.79766012499994,6298.573,10267.139
2018-08-14,185.024630125,6084.939,9839.243
2018-08-15,158.7105075,5449.710999999999,7944.307999999999
2018-08-16,180.32866437500005,5334.515,9355.205
2018-08-17,186.38278024999997,5721.225,9460.375
2018-08-18,178.207035625,5740.294,8963.14
2018-08-19,164.146217625,5117.756,8665.387
2018-08-20,192.51571512499999,5570.34,10132.447
2018-08-21,204.4450775,5951.1939999999995,10875.359
2018-08-22,211.614857125,6401.362,10830.648
2018-08-23,207.68334124999998,6151.375,10616.073
2018-08-24,211.2296765,6310.749,10671.896
2018-08-25,195.49949137500002,6375.046,9712.252
2018-08-26,172.40972412500003,5863.753000000001,8743.497
2018-08-27,210.28375275,5663.9259999999995,11044.619999999999
2018-08-28,217.45233287499997,6176.13,11229.926
2018-08-29,227.47237975000002,6386.339,11873.288
2018-08-30,235.0271065,6894.266,12061.940999999999
2018-08-31,230.259943625,6984.696,11974.179
