Date,Energy [MWh],Min load [MW],Max load [MW]
2019-01-01,176.516774,5927.182000000001,9007.952
2019-01-02,219.35593050000003,5354.474,11924.081
2019-01-03,228.550061875,5792.701,12529.522
2019-01-04,239.00294625,6155.92,13052.239000000001
2019-01-05,209.66388250000003,6286.939,11080.589
2019-01-06,189.02725199999995,5790.276,10073.392
2019-01-07,245.33870599999997,5981.4529999999995,13155.644
2019-01-08,261.68791462499996,6797.673000000001,14018.715
2019-01-09,260.769141875,6934.561,13833.533
2019-01-10,257.73895749999997,6811.5,13954.365
2019-01-11,255.355232625,6663.532,13924.026000000002
2019-01-12,219.39012862500002,6571.031,11681.368
2019-01-13,200.99988799999997,6302.165999999999,10630.939
2019-01-14,250.72369387500004,6478.503000000001,13171.373
2019-01-15,250.662074875,6730.645,13320.92
2019-01-16,251.34358375,6777.072,13305.482
2019-01-17,245.12558412499996,6595.154,13217.746
2019-01-18,249.91522300000005,6762.3,12990.622
2019-01-19,217.07086137500005,6519.363,11447.758
2019-01-20,193.165046875,6089.451999999999,10273.029
2019-01-21,251.21062599999996,6292.557,13578.217
2019-01-22,257.21218962499995,6756.611,13606.956
2019-01-23,260.76981775,7252.596,13627.543000000001
2019-01-24,260.64473537500004,6958.003000000001,13893.29
2019-01-25,261.06789237500004,7175.198,13878.673999999999
2019-01-26,218.85287399999999,6841.507,11351.492
2019-01-27,198.91375150000002,6269.0689999999995,10431.64
2019-01-28,246.49740600000004,6214.188,13275.335
2019-01-29,255.49152174999995,6786.465,13538.170999999998
2019-01-30,259.125625125,6897.513000000001,13828.507
2019-01-31,259.008747875,7096.564,13637.17
