Date,Energy [MWh],Min load [MW],Max load [MW]
2019-03-01,241.47267537500002,6817.888,12572.871
2019-03-02,203.093325625,6524.395,10528.055
2019-03-03,178.83997662500002,5801.582,9611.485
2019-03-04,220.02646612499998,5600.217,12044.067
2019-03-05,227.581409625,6266.26,11905.089
2019-03-06,225.350635875,6418.507,11818.098
2019-03-07,228.03305962500002,6462.412,12042.331
2019-03-08,222.10315325,6495.99,11791.033
2019-03-09,191.47679849999997,6220.1669999999995,10324.854
2019-03-10,172.51952275,5740.862999999999,9745.564
2019-03-11,224.47131212500003,6053.438,12090.504
2019-03-12,236.4688595,6536.24,12482.149
2019-03-13,237.68685200000004,6641.995,12750.904
2019-03-14,232.63403875000003,6518.537,12161.676
2019-03-15,226.0737125,6516.483,11890.734
2019-03-16,190.09372687500002,6293.839,10148.652
2019-03-17,166.82492724999997,5574.912,9337.507
2019-03-18,220.825551125,5682.482,12023.266
2019-03-19,236.31559962499995,6488.902,12317.510999999999
2019-03-20,239.94559437500004,6568.35,12686.695
2019-03-21,234.786318375,6696.012,12187.205
2019-03-22,227.88123750000003,6562.129999999999,11970.731
2019-03-23,190.10921574999998,6231.896,10060.653999999999
2019-03-24,166.51275075,5098.692999999999,9030.119
2019-03-25,210.065867375,5452.016,11394.706
2019-03-26,231.33669500000002,6644.867,12188.618999999999
2019-03-27,234.58525787499994,6797.397999999999,12202.723
2019-03-28,232.27729425,6769.924000000001,12132.497
2019-03-29,222.55318250000005,6325.314,11686.457999999999
2019-03-30,192.40033262499998,6269.45,10297.997
2019-03-31,169.27340475000003,5358.007,9091.205
