Date,Energy [MWh],Min load [MW],Max load [MW]
2018-09-01,188.37010750000002,6234.002,9273.14
2018-09-02,169.89664287500003,5637.937,8855.78
2018-09-03,217.92932975,5392.4220000000005,12008.239
2018-09-04,231.44317287499996,6608.603,11935.035
2018-09-05,233.47296300000002,6643.165999999999,12025.214
2018-09-06,237.1422035,6790.655000000001,12402.211
2018-09-07,238.459920375,6948.296,12692.376
2018-09-08,199.06995887500005,6610.0779999999995,10034.749
2018-09-09,174.80800825,5665.139999999999,9106.357
2018-09-10,229.10512525,5808.322,12248.278999999999
2018-09-11,234.74977262500002,6622.713,12277.696
2018-09-12,239.272693625,6520.571,12923.787
2018-09-13,231.94033375,6824.393,11714.802
2018-09-14,237.52918325000002,6685.888,12467.418
2018-09-15,199.525538,6358.793,10245.933
2018-09-16,178.68826837499998,5922.84,9416.906
2018-09-17,232.12052762499997,5929.7970000000005,12840.229
2018-09-18,241.48919187500002,6869.481,12866.047999999999
2018-09-19,233.59863562500001,6960.991,12013.18
2018-09-20,241.13532087499996,6839.9259999999995,12849.242
2018-09-21,239.54104962499997,7156.049,12134.850999999999
2018-09-22,206.521475625,6664.281999999999,10508.315
2018-09-23,182.83282612500003,6070.139999999999,9542.889
2018-09-24,235.232037875,5988.576,13163.371
2018-09-25,227.28587299999995,6585.5599999999995,11695.969000000001
2018-09-26,232.15134700000004,6818.627,11973.352
2018-09-27,220.52749862500002,6332.026,11275.773000000001
2018-09-28,223.87909187499997,6336.286,11582.342
2018-09-29,201.647147875,6654.077,10205.934000000001
2018-09-30,181.11793462500003,6052.637000000001,9440.576000000001
