Date,Energy [MWh],Min load [MW],Max load [MW]
2018-07-01,183.749758625,5762.781,9191.896
2018-07-02,232.866058625,6049.872,12638.301
2018-07-03,249.56547787499997,7138.662,13181.427
2018-07-04,262.820868625,7542.130999999999,13800.953
2018-07-05,262.213330625,7518.8330000000005,13683.701000000001
2018-07-06,262.6304525,7562.398999999999,14031.98
2018-07-07,215.1973935,6997.281999999999,10722.426
2018-07-08,186.98411012499997,5918.040000000001,9390.551
2018-07-09,241.33767349999997,6379.5380000000005,12603.735
2018-07-10,255.60690912500002,7290.404,13565.76
2018-07-11,256.635168125,7602.128000000001,13118.206
2018-07-12,263.56918675,7459.09,13841.476999999999
2018-07-13,263.558227875,7740.278,13765.689999999999
2018-07-14,225.47628925,7111.954,11058.483
2018-07-15,201.561105,6118.289000000001,9958.223
2018-07-16,244.37644899999998,6658.8,13168.898000000001
2018-07-17,260.72329599999995,7557.0689999999995,13600.621
2018-07-18,261.54866125,7438.066999999999,13872.428
2018-07-19,266.861324125,7710.3769999999995,14077.392
2018-07-20,273.41118374999996,7851.025000000001,13935.712
2018-07-21,225.547377625,7323.877,11229.6
2018-07-22,199.60505075,6460.642,9934.571
2018-07-23,249.42351562499996,6994.695,13631.724999999999
2018-07-24,245.412516,6846.148999999999,12818.144
2018-07-25,250.13147450000002,7337.433,13292.458999999999
2018-07-26,258.749237125,7359.989,13661.823
2018-07-27,257.39994175000004,7425.718999999999,13438.569
2018-07-28,227.71400325000002,7520.888999999999,11120.955
2018-07-29,205.554320375,6547.508,10360.897
2018-07-30,262.3834666249999,6923.834,14213.088
2018-07-31,270.427542625,7679.9929999999995,14131.515
