Date,Energy [MWh],Min load [MW],Max load [MW]
2018-11-01,181.26833275,5987.031999999999,9368.595000000001
2018-11-02,202.41344937500003,5721.91,10706.391
2018-11-03,186.68576174999998,5840.692999999999,9915.395
2018-11-04,173.89958349999998,5575.954,8980.603
2018-11-05,214.642798375,5552.772,11526.236
2018-11-06,222.62916575000003,6187.589,11773.157
2018-11-07,227.96847887500005,6497.977000000001,11796.552
2018-11-08,226.76287949999997,6448.934,11843.024000000001
2018-11-09,223.974983,6477.744,11782.879
2018-11-10,196.98892187499996,6374.382,10223.022
2018-11-11,175.59943900000002,5710.148999999999,9181.428
2018-11-12,219.88421337500003,5577.132,11767.085
2018-11-13,230.5747735,6591.179,12034.967
2018-11-14,235.56703050000002,6590.721,12192.940999999999
2018-11-15,232.93176650000004,6379.111,12096.317
2018-11-16,230.84809387499996,6410.5560000000005,12019.106
2018-11-17,205.303366,6282.175,10593.052
2018-11-18,188.18596824999997,5859.132,9804.532
2018-11-19,238.57652087500003,6035.019,13154.347
2018-11-20,243.16066975,6739.364,12936.811
2018-11-21,242.65945187499997,6657.507,12836.446
2018-11-22,240.18549975000002,6631.903,12577.164
2018-11-23,238.60064175000002,6658.127,12449.759
2018-11-24,203.15685762500001,6400.055,10359.874
2018-11-25,182.57175849999996,5730.585999999999,9692.153
2018-11-26,228.72144912500002,5874.058,12276.030999999999
2018-11-27,246.46796887500003,6794.331,12965.443
2018-11-28,247.67769875,6605.3369999999995,13054.628
2018-11-29,234.36626337500005,6472.846,12544.164
2018-11-30,225.84102662500004,6066.718000000001,12094.8
