Date,Energy [MWh],Min load [MW],Max load [MW]
2019-04-01,489.340416125,12419.238,25855.267
2019-04-02,524.4477018749999,15115.64,26910.204
2019-04-03,542.6761106249999,15732.07,28391.627
2019-04-04,537.899325,15576.704,29028.746
2019-04-05,512.81618,15214.324,27052.985
2019-04-06,404.6373916250001,14172.221,21041.937
2019-04-07,351.83580712500003,12421.66,18270.291
2019-04-08,489.02024500000005,12534.792,25653.711
2019-04-09,512.850777125,14878.267,26552.246
2019-04-10,523.0966065,15253.823,27409.484
2019-04-11,524.6382292500001,14992.287,27832.215
2019-04-12,491.8426772499999,14857.906,25878.795
2019-04-13,397.631089625,13693.501,20033.446
2019-04-14,333.84387675000005,12211.727,16956.269
2019-04-15,483.94974125,12386.736,26011.994
2019-04-16,511.58807849999994,14699.236,26907.536
2019-04-17,507.01476374999993,14632.523,26169.056
2019-04-18,507.35590875,14648.257,26676.624
2019-04-19,476.895818,14678.538,25118.748
2019-04-20,346.38748862499995,12297.682,16832.487
2019-04-21,271.00378975,9340.396,13934.981
2019-04-22,273.117624125,9208.825,14781.189
2019-04-23,443.4645760000001,10036.487,24292.158
2019-04-24,448.59389175,12252.124,24535.642
2019-04-25,342.4362391250001,12123.428,16778.253
2019-04-26,394.8178801250001,10938.611,20462.984
2019-04-27,349.51286087499994,11939.887,17455.237
2019-04-28,311.76792774999996,11011.556,16056.058
2019-04-29,458.06965875000003,11590.986,24506.281
2019-04-30,454.1852122499999,13326.023,24462.038
