Date,Energy [MWh],Min load [MW],Max load [MW]
2019-06-01,376.755206375,12882.917,18582.958
2019-06-02,321.32373025000004,10759.679,15896.777
2019-06-03,484.41354525,11314.725,26133.199
2019-06-04,523.82308225,15343.105,27734.583
2019-06-05,527.435826,15638.535,27495.255
2019-06-06,520.764568375,15743.27,27417.897
2019-06-07,520.8448456250001,15714.714,27512.782
2019-06-08,410.6011039999999,14411.021,20169.561
2019-06-09,346.2767192499999,12016.349,16964.383
2019-06-10,515.282911875,12934.474,27868.897
2019-06-11,558.485581,16302.921,29279.694
2019-06-12,571.4069524999999,17055.109,29951.109
2019-06-13,556.759428375,17071.124,28454.956
2019-06-14,526.711457375,16173.398,27410.919
2019-06-15,439.94524175000004,14800.4,21750.422
2019-06-16,371.03273037499997,12721.038,18227.438
2019-06-17,538.3151803750001,13336.705,29135.036
2019-06-18,593.9975246249999,17607.405,30838.386
2019-06-19,596.0595655000001,17623.309,31532.503
2019-06-20,600.7293040000001,18244.639,31275.729
2019-06-21,595.8770433750001,18302.691,30957.464
2019-06-22,456.73343675,16377.154,22890.528
2019-06-23,386.15106737499997,13440.587,18332.733
2019-06-24,550.5280886249998,13848.973,29883.054
2019-06-25,603.03698275,17468.197,31544.2
2019-06-26,633.9884635000002,18270.983,33289.485
2019-06-27,640.6444700000001,18960.021,33065.801
2019-06-28,646.4618333749999,19688.752,34076.168
2019-06-29,514.494187875,18260.89,24219.213
2019-06-30,438.57832762500004,14945.499,21352.091
