Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2018-07-01 00:00:00,3236.133,3082.897,South
2018-07-01 00:15:00,2992.28,3054.22,South
2018-07-01 00:30:00,2821.095,2889.199,South
2018-07-01 00:45:00,2785.769,2858.31,South
2018-07-01 01:00:00,2814.267,2863.72,South
2018-07-01 01:15:00,2842.47,2896.907,South
2018-07-01 01:30:00,2814.299,2857.016,South
2018-07-01 01:45:00,2735.402,2776.183,South
2018-07-01 02:00:00,2687.027,2725.819,South
2018-07-01 02:15:00,2673.81,2721.404,South
2018-07-01 02:30:00,2626.107,2669.639,South
2018-07-01 02:45:00,2630.784,2664.824,South
2018-07-01 03:00:00,2665.748,2688.638,South
2018-07-01 03:15:00,2664.781,2695.47,South
2018-07-01 03:30:00,2659.842,2683.699,South
2018-07-01 03:45:00,2656.98,2681.554,South
2018-07-01 04:00:00,2602.894,2631.687,South
2018-07-01 04:15:00,2591.795,2628.6,South
2018-07-01 04:30:00,2594.738,2602.844,South
2018-07-01 04:45:00,2585.683,2596.62,South
2018-07-01 05:00:00,2564.86,2557.636,South
2018-07-01 05:15:00,2565.568,2569.224,South
2018-07-01 05:30:00,2455.176,2516.189,South
2018-07-01 05:45:00,2362.9,2450.84,South
2018-07-01 06:00:00,2460.818,2475.55,South
2018-07-01 06:15:00,2392.158,2384.012,South
2018-07-01 06:30:00,2465.881,2439.235,South
2018-07-01 06:45:00,2527.944,2475.684,South
2018-07-01 07:00:00,2624.027,2543.629,South
2018-07-01 07:15:00,2655.727,2600.39,South
2018-07-01 07:30:00,2680.821,2648.208,South
2018-07-01 07:45:00,2732.979,2678.186,South
2018-07-01 08:00:00,2742.558,2685.439,South
2018-07-01 08:15:00,2805.725,2724.796,South
2018-07-01 08:30:00,2892,2791.826,South
2018-07-01 08:45:00,2948.755,2831.889,South
2018-07-01 09:00:00,3011.928,2904.229,South
2018-07-01 09:15:00,3104.293,2985.451,South
2018-07-01 09:30:00,3102.179,2999.134,South
2018-07-01 09:45:00,3121.035,3019.158,South
2018-07-01 10:00:00,3173.333,3054.972,South
2018-07-01 10:15:00,3298.993,3160.517,South
2018-07-01 10:30:00,3280.045,3165.207,South
2018-07-01 10:45:00,3326.339,3208.547,South
2018-07-01 11:00:00,3272.392,3185.337,South
2018-07-01 11:15:00,3253.12,3205.517,South
2018-07-01 11:30:00,3309.75,3259.189,South
2018-07-01 11:45:00,3334.419,3304.886,South
2018-07-01 12:00:00,3371.095,3372.79,South
2018-07-01 12:15:00,3356.569,3414.535,South
2018-07-01 12:30:00,3485.374,3514.765,South
2018-07-01 12:45:00,3370.185,3394.023,South
2018-07-01 13:00:00,3337.642,3402.751,South
2018-07-01 13:15:00,3387.573,3440.687,South
2018-07-01 13:30:00,3293.105,3344.726,South
2018-07-01 13:45:00,3213.75,3258.358,South
2018-07-01 14:00:00,3275.663,3323.553,South
2018-07-01 14:15:00,3161.199,3247.584,South
2018-07-01 14:30:00,3272.129,3307.26,South
2018-07-01 14:45:00,3267.466,3290.201,South
2018-07-01 15:00:00,3217.062,3204.103,South
2018-07-01 15:15:00,3174.914,3187.409,South
2018-07-01 15:30:00,3226.631,3199.963,South
2018-07-01 15:45:00,3173.303,3179.493,South
2018-07-01 16:00:00,3243.852,3200.848,South
2018-07-01 16:15:00,3181.972,3136.398,South
2018-07-01 16:30:00,3151.306,3096.058,South
2018-07-01 16:45:00,3133.123,3081.371,South
2018-07-01 17:00:00,3227.428,3142.27,South
2018-07-01 17:15:00,3272.952,3199.798,South
2018-07-01 17:30:00,3214.415,3154.555,South
2018-07-01 17:45:00,3256.682,3210.18,South
2018-07-01 18:00:00,3330.388,3231.684,South
2018-07-01 18:15:00,3217.363,3160.134,South
2018-07-01 18:30:00,3239.29,3202.489,South
2018-07-01 18:45:00,3330.669,3274.255,South
2018-07-01 19:00:00,3351.507,3288.265,South
2018-07-01 19:15:00,3354.826,3325.826,South
2018-07-01 19:30:00,3424.49,3402.751,South
2018-07-01 19:45:00,3438.015,3423.323,South
2018-07-01 20:00:00,3433.14,3437.525,South
2018-07-01 20:15:00,3484.862,3521.77,South
2018-07-01 20:30:00,3602.23,3650.599,South
2018-07-01 20:45:00,3740.634,3795.138,South
2018-07-01 21:00:00,3836.235,3874.123,South
2018-07-01 21:15:00,3809.374,3830.035,South
2018-07-01 21:30:00,3777.375,3810.492,South
2018-07-01 21:45:00,3709.786,3758.565,South
2018-07-01 22:00:00,3593.428,3661.246,South
2018-07-01 22:15:00,3536.471,3607.903,South
2018-07-01 22:30:00,3441.185,3534.415,South
2018-07-01 22:45:00,3388.329,3485.003,South
2018-07-01 23:00:00,3323.786,3409.646,South
2018-07-01 23:15:00,3343.658,3420.318,South
2018-07-01 23:30:00,3262.697,3329.478,South
2018-07-01 23:45:00,3123.837,3189.498,South
2018-07-02 00:00:00,3052.008,3128.537,South
2018-07-02 00:15:00,2989.922,3090.688,South
2018-07-02 00:30:00,2901.629,3005.369,South
2018-07-02 00:45:00,2804.627,2921.948,South
2018-07-02 01:00:00,2748.295,2861.28,South
2018-07-02 01:15:00,2732.087,2846.982,South
2018-07-02 01:30:00,2725.735,2822.45,South
2018-07-02 01:45:00,2672.74,2778.06,South
2018-07-02 02:00:00,2664.571,2768.842,South
2018-07-02 02:15:00,2601.754,2663.793,South
2018-07-02 02:30:00,2630.012,2672.076,South
2018-07-02 02:45:00,2617.534,2625.469,South
2018-07-02 03:00:00,2584.445,2602.942,South
2018-07-02 03:15:00,2576.81,2593.712,South
2018-07-02 03:30:00,2527.624,2557.529,South
2018-07-02 03:45:00,2564.97,2575.619,South
2018-07-02 04:00:00,2518.228,2516.25,South
2018-07-02 04:15:00,2450.991,2453.781,South
2018-07-02 04:30:00,2506.132,2492.097,South
2018-07-02 04:45:00,2527.678,2483.086,South
