Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2018-10-01 00:00:00,2881.244,2879.607,South
2018-10-01 00:15:00,2713.617,2726.521,South
2018-10-01 00:30:00,2721.689,2713.695,South
2018-10-01 00:45:00,2627.826,2651.663,South
2018-10-01 01:00:00,2594.849,2596.732,South
2018-10-01 01:15:00,2589.852,2570.359,South
2018-10-01 01:30:00,2567.708,2541.183,South
2018-10-01 01:45:00,2526.612,2506.847,South
2018-10-01 02:00:00,2575.125,2521.171,South
2018-10-01 02:15:00,2501.237,2456.887,South
2018-10-01 02:30:00,2507.762,2472.474,South
2018-10-01 02:45:00,2510.764,2447.473,South
2018-10-01 03:00:00,2505.992,2442.538,South
2018-10-01 03:15:00,2447.718,2414.566,South
2018-10-01 03:30:00,2491.587,2434.181,South
2018-10-01 03:45:00,2474.285,2435.659,South
2018-10-01 04:00:00,2493.265,2465.566,South
2018-10-01 04:15:00,2536.92,2497.813,South
2018-10-01 04:30:00,2544.395,2502.545,South
2018-10-01 04:45:00,2575.882,2537.288,South
2018-10-01 05:00:00,2620.568,2561.878,South
2018-10-01 05:15:00,2730.272,2668.071,South
2018-10-01 05:30:00,2777.102,2730.307,South
2018-10-01 05:45:00,2882.969,2836.475,South
2018-10-01 06:00:00,2958.224,2912.868,South
2018-10-01 06:15:00,2967.507,2924.361,South
2018-10-01 06:30:00,3154.287,3110.755,South
2018-10-01 06:45:00,3269.806,3226.828,South
2018-10-01 07:00:00,3287.977,3246.664,South
2018-10-01 07:15:00,3362.071,3321.54,South
2018-10-01 07:30:00,3521.271,3480.396,South
2018-10-01 07:45:00,3660.349,3660.627,South
2018-10-01 08:00:00,3747.122,3747.398,South
2018-10-01 08:15:00,3719.468,3719.735,South
2018-10-01 08:30:00,3779.395,3785.056,South
2018-10-01 08:45:00,3712.219,3734.327,South
2018-10-01 09:00:00,3687.925,3751.698,South
2018-10-01 09:15:00,3772.205,3834.827,South
2018-10-01 09:30:00,3688.982,3748.851,South
2018-10-01 09:45:00,3609.497,3616.771,South
2018-10-01 10:00:00,3589.709,3622.277,South
2018-10-01 10:15:00,3569.683,3585.021,South
2018-10-01 10:30:00,3560.973,3585.678,South
2018-10-01 10:45:00,3635.673,3662.995,South
2018-10-01 11:00:00,3641.434,3660.371,South
2018-10-01 11:15:00,3653.654,3625.3,South
2018-10-01 11:30:00,3587.01,3578.89,South
