Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2018-11-01 00:00:00,3268.356,3271.402,South
2018-11-01 00:15:00,3037.189,3075.388,South
2018-11-01 00:30:00,2866.011,2898.712,South
2018-11-01 00:45:00,2838.469,2886.628,South
2018-11-01 01:00:00,2798.643,2845.133,South
2018-11-01 01:15:00,2781.256,2799.561,South
2018-11-01 01:30:00,2682.673,2708.32,South
2018-11-01 01:45:00,2647.369,2685.188,South
2018-11-01 02:00:00,2663.148,2663.974,South
2018-11-01 02:15:00,2525.123,2548.73,South
2018-11-01 02:30:00,2535.757,2562.798,South
2018-11-01 02:45:00,2536.937,2554.323,South
2018-11-01 03:00:00,2488.77,2504.846,South
2018-11-01 03:15:00,2477.124,2495.581,South
2018-11-01 03:30:00,2503.189,2500.023,South
2018-11-01 03:45:00,2450.844,2457.296,South
2018-11-01 04:00:00,2435.496,2447.684,South
2018-11-01 04:15:00,2477.765,2488.954,South
2018-11-01 04:30:00,2499.934,2503.968,South
2018-11-01 04:45:00,2553.861,2553.333,South
2018-11-01 05:00:00,2561.761,2547.952,South
2018-11-01 05:15:00,2633.829,2591.848,South
2018-11-01 05:30:00,2602.074,2590.551,South
2018-11-01 05:45:00,2651.711,2654.755,South
2018-11-01 06:00:00,2673.158,2663.403,South
2018-11-01 06:15:00,2682.104,2677.663,South
2018-11-01 06:30:00,2640.118,2638.948,South
2018-11-01 06:45:00,2651.72,2643.84,South
2018-11-01 07:00:00,2615.522,2582.934,South
2018-11-01 07:15:00,2652.024,2611.708,South
2018-11-01 07:30:00,2754.105,2664.399,South
2018-11-01 07:45:00,2807.573,2689.849,South
2018-11-01 08:00:00,2792.04,2684.735,South
2018-11-01 08:15:00,2837.555,2707.568,South
2018-11-01 08:30:00,2851.441,2714.974,South
2018-11-01 08:45:00,2875.589,2766.012,South
2018-11-01 09:00:00,2961.242,2835.693,South
2018-11-01 09:15:00,2949.899,2850.825,South
2018-11-01 09:30:00,2949.743,2869.784,South
2018-11-01 09:45:00,2997.576,2918.271,South
2018-11-01 10:00:00,2943.631,2856.395,South
2018-11-01 10:15:00,2926.348,2876.469,South
2018-11-01 10:30:00,2972.126,2897.215,South
2018-11-01 10:45:00,3055.813,2957.552,South
2018-11-01 11:00:00,3084.654,2966.894,South
2018-11-01 11:15:00,3152.232,3024.096,South
2018-11-01 11:30:00,3147.968,3004.545,South
2018-11-01 11:45:00,3145.152,2997.832,South
2018-11-01 12:00:00,3137.197,3023.056,South
2018-11-01 12:15:00,3176.631,3047.535,South
2018-11-01 12:30:00,3180.103,3091.66,South
2018-11-01 12:45:00,3126.801,3102.804,South
2018-11-01 13:00:00,3115.305,3114.893,South
2018-11-01 13:15:00,3047.003,3056.08,South
2018-11-01 13:30:00,3010.479,3007.642,South
