Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2019-04-01 00:00:00,2733.502,2725.48,South
2019-04-01 00:15:00,2574.936,2580.532,South
2019-04-01 00:30:00,2557.012,2554.958,South
2019-04-01 00:45:00,2481.147,2470.72,South
2019-04-01 01:00:00,2463.084,2453.657,South
2019-04-01 01:15:00,2378.454,2360.295,South
2019-04-01 01:30:00,2355.133,2328.892,South
2019-04-01 01:45:00,2314.413,2279.725,South
2019-04-01 02:00:00,2306.159,2259.463,South
2019-04-01 02:15:00,2306.387,2247.577,South
2019-04-01 02:30:00,2290.818,2242.733,South
2019-04-01 02:45:00,2307.203,2269.651,South
2019-04-01 03:00:00,2280.035,2215.397,South
2019-04-01 03:15:00,2254.857,2198.361,South
2019-04-01 03:30:00,2240.981,2195.856,South
2019-04-01 03:45:00,2290.404,2239.017,South
2019-04-01 04:00:00,2280.251,2211.676,South
2019-04-01 04:15:00,2312.612,2248.593,South
2019-04-01 04:30:00,2282.228,2206.565,South
2019-04-01 04:45:00,2341.751,2244.306,South
2019-04-01 05:00:00,2361.425,2245.891,South
2019-04-01 05:15:00,2402.82,2309.675,South
2019-04-01 05:30:00,2480.107,2377.018,South
2019-04-01 05:45:00,2567.465,2465.808,South
2019-04-01 06:00:00,2666.351,2566.502,South
2019-04-01 06:15:00,2782.538,2684.124,South
2019-04-01 06:30:00,2888.253,2791.456,South
2019-04-01 06:45:00,2969.833,2874.947,South
2019-04-01 07:00:00,3112.498,3017.203,South
2019-04-01 07:15:00,3306.746,3209.382,South
2019-04-01 07:30:00,3362.162,3266.745,South
2019-04-01 07:45:00,3508.888,3412.756,South
2019-04-01 08:00:00,3531.8,3438.118,South
2019-04-01 08:15:00,3546.62,3455.125,South
2019-04-01 08:30:00,3547.768,3458.214,South
2019-04-01 08:45:00,3638.82,3537.962,South
2019-04-01 09:00:00,3708.652,3608.273,South
2019-04-01 09:15:00,3642.467,3540.531,South
2019-04-01 09:30:00,3624.089,3550.448,South
2019-04-01 09:45:00,3551.091,3501.541,South
2019-04-01 10:00:00,3505.213,3457.344,South
2019-04-01 10:15:00,3433.806,3383.321,South
2019-04-01 10:30:00,3397.318,3367.123,South
2019-04-01 10:45:00,3412.032,3367.854,South
2019-04-01 11:00:00,3396.504,3341.69,South
2019-04-01 11:15:00,3365.384,3323.439,South
2019-04-01 11:30:00,3423.859,3366.232,South
2019-04-01 11:45:00,3371.069,3322.93,South
2019-04-01 12:00:00,3407.315,3358.428,South
2019-04-01 12:15:00,3370.763,3322.147,South
2019-04-01 12:30:00,3368.197,3319.324,South
2019-04-01 12:45:00,3291.178,3243.087,South
2019-04-01 13:00:00,3305.546,3256.919,South
2019-04-01 13:15:00,3180.012,3132.997,South
2019-04-01 13:30:00,3096.342,3104.067,South
2019-04-01 13:45:00,2996.548,2994.821,South
2019-04-01 14:00:00,2997.806,2993.105,South
2019-04-01 14:15:00,2924.264,2934.002,South
2019-04-01 14:30:00,2935.878,2959.789,South
2019-04-01 14:45:00,2915.374,2933.089,South
2019-04-01 15:00:00,2970.544,2995.96,South
2019-04-01 15:15:00,2952.422,2976.648,South
2019-04-01 15:30:00,3000.507,3027.974,South
2019-04-01 15:45:00,2977.517,3020.232,South
2019-04-01 16:00:00,3003.716,3040.236,South
2019-04-01 16:15:00,2982.799,2993.529,South
2019-04-01 16:30:00,2950.492,2946.354,South
2019-04-01 16:45:00,2974.888,2973.265,South
2019-04-01 17:00:00,3068.567,3064.505,South
2019-04-01 17:15:00,3100.707,3072.943,South
2019-04-01 17:30:00,3097.014,3113.33,South
2019-04-01 17:45:00,3152.979,3157.504,South
2019-04-01 18:00:00,3188.553,3186.752,South
2019-04-01 18:15:00,3237.429,3230.863,South
2019-04-01 18:30:00,3395.747,3353.241,South
2019-04-01 18:45:00,3457.204,3378.271,South
2019-04-01 19:00:00,3526.216,3474.197,South
2019-04-01 19:15:00,3630.82,3540.822,South
2019-04-01 19:30:00,3822.611,3729.2,South
2019-04-01 19:45:00,3972.869,3877.623,South
2019-04-01 20:00:00,4104.127,4007.705,South
2019-04-01 20:15:00,4159.603,4069.786,South
2019-04-01 20:30:00,4113.8,4100.726,South
2019-04-01 20:45:00,4003.468,4049.206,South
2019-04-01 21:00:00,3928.992,4009.936,South
2019-04-01 21:15:00,3950.376,4023.673,South
2019-04-01 21:30:00,3840.792,3922.415,South
2019-04-01 21:45:00,3730.715,3812.103,South
2019-04-01 22:00:00,3692.621,3775.503,South
2019-04-01 22:15:00,3688.865,3769.145,South
2019-04-01 22:30:00,3545.169,3624.685,South
2019-04-01 22:45:00,3474.002,3554.277,South
2019-04-01 23:00:00,3400.612,3483.317,South
2019-04-01 23:15:00,3247.969,3311.526,South
2019-04-01 23:30:00,3130.977,3190.082,South
2019-04-01 23:45:00,3032.472,3072.792,South
2019-04-02 00:00:00,3025.442,3004.445,South
2019-04-02 00:15:00,2842.189,2856.829,South
2019-04-02 00:30:00,2780.845,2810.454,South
2019-04-02 00:45:00,2739.937,2773.299,South
2019-04-02 01:00:00,2701.755,2716.969,South
2019-04-02 01:15:00,2641.026,2661.965,South
2019-04-02 01:30:00,2588.453,2633.82,South
2019-04-02 01:45:00,2613.084,2630.869,South
2019-04-02 02:00:00,2568.448,2579.28,South
2019-04-02 02:15:00,2574.115,2587.456,South
2019-04-02 02:30:00,2540.986,2555.103,South
2019-04-02 02:45:00,2556.997,2559.382,South
2019-04-02 03:00:00,2572.107,2570.664,South
2019-04-02 03:15:00,2574.616,2588.692,South
2019-04-02 03:30:00,2574.662,2603.595,South
2019-04-02 03:45:00,2543.016,2572.668,South
2019-04-02 04:00:00,2562.281,2587.8,South
2019-04-02 04:15:00,2569.765,2597.544,South
2019-04-02 04:30:00,2613.442,2608.295,South
2019-04-02 04:45:00,2607.988,2598.57,South
2019-04-02 05:00:00,2670.31,2636.107,South
2019-04-02 05:15:00,2678.249,2645.177,South
2019-04-02 05:30:00,2750.282,2728.015,South
2019-04-02 05:45:00,2785.466,2794.675,South
2019-04-02 06:00:00,2902.387,2911.518,South
2019-04-02 06:15:00,2975.773,2984.667,South
2019-04-02 06:30:00,3092.246,3101.052,South
2019-04-02 06:45:00,3183.951,3192.637,South
2019-04-02 07:00:00,3348.686,3357.482,South
2019-04-02 07:15:00,3501.168,3510.055,South
2019-04-02 07:30:00,3638.049,3646.993,South
2019-04-02 07:45:00,3762.771,3771.747,South
2019-04-02 08:00:00,3777.098,3785.866,South
2019-04-02 08:15:00,3814.181,3864.381,South
2019-04-02 08:30:00,3838.312,3886.561,South
2019-04-02 08:45:00,3761.809,3828.815,South
2019-04-02 09:00:00,3761.071,3804.506,South
2019-04-02 09:15:00,3797.29,3845.88,South
2019-04-02 09:30:00,3717.79,3748.363,South
2019-04-02 09:45:00,3643.808,3676.467,South
2019-04-02 10:00:00,3677.023,3686.282,South
2019-04-02 10:15:00,3544.333,3541.541,South
2019-04-02 10:30:00,3622.985,3631.683,South
2019-04-02 10:45:00,3572.343,3585.647,South
2019-04-02 11:00:00,3569.794,3587.261,South
2019-04-02 11:15:00,3481.46,3494.797,South
2019-04-02 11:30:00,3513.349,3525.689,South
2019-04-02 11:45:00,3410.702,3399.834,South
2019-04-02 12:00:00,3430.703,3419.592,South
2019-04-02 12:15:00,3363.358,3352.274,South
2019-04-02 12:30:00,3357.386,3344.282,South
2019-04-02 12:45:00,3319.825,3336.418,South
2019-04-02 13:00:00,3338.764,3296.509,South
2019-04-02 13:15:00,3257.307,3181.61,South
2019-04-02 13:30:00,3219.178,3134.053,South
2019-04-02 13:45:00,3131.469,3051.697,South
2019-04-02 14:00:00,3128.987,3040.661,South
2019-04-02 14:15:00,3070.899,2975.916,South
2019-04-02 14:30:00,3227.801,3135.836,South
2019-04-02 14:45:00,3254.896,3172.925,South
2019-04-02 15:00:00,3192.839,3144.375,South
2019-04-02 15:15:00,3149.297,3114.817,South
2019-04-02 15:30:00,3301.373,3245.402,South
2019-04-02 15:45:00,3311.468,3234.649,South
2019-04-02 16:00:00,3262.773,3208.457,South
2019-04-02 16:15:00,3240.067,3183.465,South
2019-04-02 16:30:00,3285.715,3238.819,South
2019-04-02 16:45:00,3319.776,3280.549,South
2019-04-02 17:00:00,3354.705,3354.226,South
2019-04-02 17:15:00,3450.944,3442.803,South
2019-04-02 17:30:00,3498.266,3514.893,South
2019-04-02 17:45:00,3551.394,3534.061,South
2019-04-02 18:00:00,3556.276,3536.594,South
2019-04-02 18:15:00,3767.644,3762.319,South
2019-04-02 18:30:00,3681.274,3642.745,South
2019-04-02 18:45:00,3653.089,3596.95,South
2019-04-02 19:00:00,3675.14,3644.478,South
2019-04-02 19:15:00,3898.492,3833.46,South
2019-04-02 19:30:00,4067.549,3950.536,South
2019-04-02 19:45:00,4255.839,4121.122,South
2019-04-02 20:00:00,4277.136,4174.023,South
2019-04-02 20:15:00,4234.56,4218.417,South
2019-04-02 20:30:00,4126.48,4198.183,South
2019-04-02 20:45:00,4066.514,4154.981,South
2019-04-02 21:00:00,4070.744,4157.362,South
2019-04-02 21:15:00,3905.417,3985.098,South
2019-04-02 21:30:00,3848.442,3927.456,South
2019-04-02 21:45:00,3749.036,3819.821,South
2019-04-02 22:00:00,3718.399,3790.441,South
2019-04-02 22:15:00,3645.854,3713.271,South
2019-04-02 22:30:00,3631.867,3706.072,South
2019-04-02 22:45:00,3529.214,3615.338,South
2019-04-02 23:00:00,3472.624,3533.955,South
2019-04-02 23:15:00,3348.317,3422.835,South
2019-04-02 23:30:00,3254.452,3324.547,South
2019-04-02 23:45:00,3188.344,3233.143,South
2019-04-03 00:00:00,3083.893,3098.683,South
2019-04-03 00:15:00,2878.34,2907.344,South
2019-04-03 00:30:00,2851.427,2859.805,South
2019-04-03 00:45:00,2690.133,2711.748,South
2019-04-03 01:00:00,2659.039,2651.316,South
2019-04-03 01:15:00,2582.834,2573.087,South
2019-04-03 01:30:00,2543.27,2541.569,South
2019-04-03 01:45:00,2532.791,2517.716,South
2019-04-03 02:00:00,2522.069,2496.077,South
2019-04-03 02:15:00,2475.573,2470.451,South
2019-04-03 02:30:00,2489.389,2473.07,South
2019-04-03 02:45:00,2492.43,2476.808,South
2019-04-03 03:00:00,2525.179,2482.412,South
2019-04-03 03:15:00,2503.342,2473.476,South
2019-04-03 03:30:00,2500.346,2477.22,South
2019-04-03 03:45:00,2545.697,2518.92,South
2019-04-03 04:00:00,2550.078,2527.773,South
2019-04-03 04:15:00,2454.159,2401.085,South
2019-04-03 04:30:00,2585.205,2542.626,South
2019-04-03 04:45:00,2610.87,2591.501,South
2019-04-03 05:00:00,2764.986,2681.184,South
2019-04-03 05:15:00,2743.966,2655.613,South
2019-04-03 05:30:00,2752.373,2693.9,South
2019-04-03 05:45:00,2778.399,2742.802,South
2019-04-03 06:00:00,2890.069,2854.576,South
2019-04-03 06:15:00,2905.658,2871.518,South
2019-04-03 06:30:00,3025.456,2991.415,South
2019-04-03 06:45:00,3053.364,3020.366,South
2019-04-03 07:00:00,3176.622,3143.534,South
2019-04-03 07:15:00,3191.022,3158.878,South
2019-04-03 07:30:00,3317.343,3284.915,South
2019-04-03 07:45:00,3434.767,3402.075,South
2019-04-03 08:00:00,3550.596,3517.581,South
2019-04-03 08:15:00,3601.944,3569.117,South
2019-04-03 08:30:00,3723.249,3682.8,South
2019-04-03 08:45:00,3790.314,3743.356,South
2019-04-03 09:00:00,3860.124,3775.491,South
2019-04-03 09:15:00,3818.56,3758.47,South
2019-04-03 09:30:00,3851.061,3826.215,South
2019-04-03 09:45:00,3768.855,3784.488,South
2019-04-03 10:00:00,3839.465,3841.406,South
2019-04-03 10:15:00,3878.851,3858.321,South
2019-04-03 10:30:00,3869.796,3833.966,South
2019-04-03 10:45:00,3671.687,3641.845,South
2019-04-03 11:00:00,3717.103,3715.226,South
2019-04-03 11:15:00,3562.761,3549.097,South
2019-04-03 11:30:00,3541.512,3512.649,South
2019-04-03 11:45:00,3444.313,3405.654,South
2019-04-03 12:00:00,3386.667,3348.001,South
2019-04-03 12:15:00,3363.127,3323.998,South
2019-04-03 12:30:00,3516.661,3453.015,South
2019-04-03 12:45:00,3658.506,3608.531,South
2019-04-03 13:00:00,3712.674,3606.913,South
2019-04-03 13:15:00,3720.686,3598.095,South
2019-04-03 13:30:00,3600.723,3399.018,South
2019-04-03 13:45:00,3691.935,3499.591,South
