Date,Total Load [MW],Forecast Total load [MW],Bidding zone
2018-12-01 00:00:00,3934.126,3971.667,South
2018-12-01 00:15:00,3787.531,3877.632,South
2018-12-01 00:30:00,3639.14,3737.618,South
2018-12-01 00:45:00,3544.077,3641.238,South
2018-12-01 01:00:00,3486.538,3576.439,South
2018-12-01 01:15:00,3396.207,3467.139,South
2018-12-01 01:30:00,3338.227,3394.751,South
2018-12-01 01:45:00,3248.626,3304.148,South
2018-12-01 02:00:00,3167.836,3233.402,South
2018-12-01 02:15:00,3160.578,3233.401,South
2018-12-01 02:30:00,3236.563,3293.454,South
2018-12-01 02:45:00,3250.116,3262.027,South
2018-12-01 03:00:00,3196.604,3220.497,South
2018-12-01 03:15:00,3221.796,3243.513,South
2018-12-01 03:30:00,3209.899,3227.607,South
2018-12-01 03:45:00,3191.695,3209.59,South
2018-12-01 04:00:00,3225.023,3249.232,South
2018-12-01 04:15:00,3256.662,3244.674,South
2018-12-01 04:30:00,3259.897,3255.367,South
2018-12-01 04:45:00,3265.626,3260.727,South
2018-12-01 05:00:00,3351.556,3319.141,South
2018-12-01 05:15:00,3412.92,3371.348,South
2018-12-01 05:30:00,3455.133,3417.883,South
2018-12-01 05:45:00,3490.145,3492.366,South
2018-12-01 06:00:00,3533.263,3535.459,South
2018-12-01 06:15:00,3529.231,3531.365,South
2018-12-01 06:30:00,3604.718,3606.832,South
2018-12-01 06:45:00,3711.107,3713.214,South
2018-12-01 07:00:00,3793.587,3795.674,South
2018-12-01 07:15:00,3796.568,3798.593,South
2018-12-01 07:30:00,3921.428,3923.461,South
2018-12-01 07:45:00,4061.118,4063.171,South
2018-12-01 08:00:00,4253.807,4255.909,South
2018-12-01 08:15:00,4203.445,4205.479,South
2018-12-01 08:30:00,4321.582,4323.629,South
2018-12-01 08:45:00,4381.834,4383.868,South
2018-12-01 09:00:00,4451.435,4449.411,South
2018-12-01 09:15:00,4484.601,4531.691,South
2018-12-01 09:30:00,4498.828,4583.05,South
2018-12-01 09:45:00,4467.509,4601.322,South
2018-12-01 10:00:00,4465.767,4619.258,South
2018-12-01 10:15:00,4416.957,4529.634,South
2018-12-01 10:30:00,4397.985,4470.425,South
2018-12-01 10:45:00,4367.534,4413.261,South
2018-12-01 11:00:00,4251.187,4357.907,South
2018-12-01 11:15:00,4281.6,4386.875,South
2018-12-01 11:30:00,4325.585,4430.732,South
2018-12-01 11:45:00,4369.221,4429.275,South
2018-12-01 12:00:00,4290.207,4350.696,South
2018-12-01 12:15:00,4321.118,4339.797,South
2018-12-01 12:30:00,4312.35,4260.002,South
2018-12-01 12:45:00,4303.431,4208.368,South
2018-12-01 13:00:00,4251.225,4157.804,South
2018-12-01 13:15:00,4200.614,4146.39,South
2018-12-01 13:30:00,4275.592,4170.218,South
2018-12-01 13:45:00,4233.474,4136.608,South
2018-12-01 14:00:00,4168.604,4095.947,South
2018-12-01 14:15:00,4126.964,4082.71,South
2018-12-01 14:30:00,4167.536,4083.191,South
2018-12-01 14:45:00,4183.321,4078.971,South
2018-12-01 15:00:00,4097.493,4055.78,South
2018-12-01 15:15:00,4172.705,4123.645,South
2018-12-01 15:30:00,4245.025,4152.414,South
2018-12-01 15:45:00,4219.148,4126.931,South
2018-12-01 16:00:00,4215.254,4147.862,South
2018-12-01 16:15:00,4408.247,4292.24,South
2018-12-01 16:30:00,4539.002,4375.012,South
2018-12-01 16:45:00,4626.006,4462.71,South
2018-12-01 17:00:00,4705.342,4543.421,South
2018-12-01 17:15:00,4871.247,4719.945,South
2018-12-01 17:30:00,4906.918,4835.464,South
2018-12-01 17:45:00,4899.556,4860.996,South
2018-12-01 18:00:00,4905.473,4895.344,South
2018-12-01 18:15:00,4895.909,4904.099,South
2018-12-01 18:30:00,4964.225,4963.739,South
2018-12-01 18:45:00,4961.711,4947.581,South
2018-12-01 19:00:00,4938.585,4924.329,South
2018-12-01 19:15:00,4889.299,4911.381,South
2018-12-01 19:30:00,4882.035,4939.855,South
2018-12-01 19:45:00,4838.281,4913.252,South
2018-12-01 20:00:00,4837.753,4931.667,South
2018-12-01 20:15:00,4833.691,4917.584,South
2018-12-01 20:30:00,4800.096,4880.339,South
2018-12-01 20:45:00,4717.119,4834.802,South
2018-12-01 21:00:00,4750.731,4836.434,South
2018-12-01 21:15:00,4654.488,4742.918,South
2018-12-01 21:30:00,4567.103,4657.308,South
2018-12-01 21:45:00,4489.395,4600.025,South
2018-12-01 22:00:00,4467.092,4540.724,South
2018-12-01 22:15:00,4389.785,4413.533,South
2018-12-01 22:30:00,4225.017,4248.271,South
2018-12-01 22:45:00,4240.092,4263.85,South
2018-12-01 23:00:00,4161.544,4192.186,South
2018-12-01 23:15:00,3980.062,4004.335,South
2018-12-01 23:30:00,3840.357,3874.477,South
2018-12-01 23:45:00,3814.056,3770.722,South
2018-12-02 00:00:00,3691.278,3647.267,South
2018-12-02 00:15:00,3608.779,3599.749,South
2018-12-02 00:30:00,3588.554,3583.083,South
2018-12-02 00:45:00,3436.301,3449.289,South
2018-12-02 01:00:00,3413.595,3407.433,South
2018-12-02 01:15:00,3338.172,3350.649,South
