Date,Energy [MWh],Min load [MW],Max load [MW]
2018-11-01,683.236875,24137.001,34618.999
2018-11-02,762.332876375,21675.001,40038.001000000004
2018-11-03,701.8855011250001,22745.001000000004,36447.001000000004
2018-11-04,647.8107507500001,21629.0,33820.0
2018-11-05,860.065875375,21301.001,46430.0
2018-11-06,916.3349994999999,26283.0,47324.0
2018-11-07,920.4637478750001,27100.999999999996,47373.001000000004
2018-11-08,923.067502625,26997.0,47598.001000000004
2018-11-09,912.5041271250001,27223.999999999996,46924.0
2018-11-10,762.112000375,26066.999,38496.0
2018-11-11,663.2266225000001,22156.0,34466.001000000004
2018-11-12,864.9266271250001,21733.001,46620.0
2018-11-13,919.6333771249999,26628.999999999996,47195.0
2018-11-14,924.40050225,27022.0,47588.001000000004
2018-11-15,922.933376,26523.999999999996,48110.001000000004
2018-11-16,926.9994972499999,26837.999,47293.0
2018-11-17,786.495499125,25976.0,39961.0
2018-11-18,705.1666252499999,23317.999,36689.0
2018-11-19,923.13262375,23725.001,50243.998999999996
2018-11-20,964.42125175,27115.999999999996,50509.999
2018-11-21,965.6656257499999,27691.000999999997,50449.0
2018-11-22,954.0863724999999,27361.999000000003,49689.0
2018-11-23,949.202749875,27041.0,49240.0
2018-11-24,777.2622520000001,25889.999,38967.0
2018-11-25,684.6599977499999,22645.0,35730.001000000004
2018-11-26,900.0724981249999,22553.0,48328.998999999996
2018-11-27,958.31399975,27059.999999999996,50199.00000000001
2018-11-28,965.8190030000001,27192.999999999996,50365.999
2018-11-29,967.512998625,27229.0,50672.0
2018-11-30,979.7978740000001,28147.0,51469.999
