Date,Energy [MWh],Min load [MW],Max load [MW]
2018-09-01,774.2933744999999,27581.0,37143.0
2018-09-02,663.7131257500001,23195.0,34901.998
2018-09-03,895.7946243749999,23910.0,46494.0
2018-09-04,955.3462485,28854.0,47967.00000000001
2018-09-05,983.8935,29282.002,49601.001
2018-09-06,991.9828747500001,29922.001000000004,50105.0
2018-09-07,977.0398727499999,29802.999999999996,50191.0
2018-09-08,791.290126875,28195.0,38782.001
2018-09-09,695.23599975,24155.001,35731.001
2018-09-10,915.633373,24021.0,47644.998999999996
2018-09-11,967.2480007499998,28499.0,49487.001
2018-09-12,991.83000075,29215.0,50513.0
2018-09-13,979.94412425,30131.001000000004,49160.0
2018-09-14,985.000250125,29493.0,49557.999
2018-09-15,813.3379985,28608.999,40562.0
2018-09-16,697.0858755,24449.002,36221.0
2018-09-17,937.917126375,24447.0,49216.0
2018-09-18,978.925251875,28944.0,50193.001
2018-09-19,966.34462525,28807.0,48525.998999999996
2018-09-20,975.5792515,29393.999,49618.0
2018-09-21,967.45900025,29869.000000000004,48284.0
2018-09-22,807.5714988750001,28206.0,40164.99800000001
2018-09-23,712.8898746250001,24504.0,37194.001
2018-09-24,933.9949978749999,25105.000999999997,48632.001000000004
2018-09-25,946.3538773750001,28693.001000000004,47533.998999999996
2018-09-26,923.3988744999999,28083.0,46758.0
2018-09-27,920.147500125,27617.0,46122.00000000001
2018-09-28,910.5816289999999,27348.999,45736.00000000001
2018-09-29,770.470247375,26904.0,38705.999
2018-09-30,673.1348740000001,23290.000000000004,35188.999
