Date,Energy [MWh],Min load [MW],Max load [MW]
2019-02-01,988.6179999999999,27660.999,50651.998999999996
2019-02-02,805.4135016250001,26144.999,41397.999
2019-02-03,705.1434995000001,23088.0,37416.998999999996
2019-02-04,942.622373,22932.0,49675.0
2019-02-05,984.79137525,27287.999,51356.998999999996
2019-02-06,989.9855015,27402.999,51442.0
2019-02-07,983.828249125,27631.999000000003,50901.999
2019-02-08,979.0487513749999,27551.0,51044.99999999999
2019-02-09,810.55049925,26973.999000000003,41844.00000000001
2019-02-10,697.2745010000002,22860.000000000004,37035.0
2019-02-11,923.49950425,22807.000999999997,48658.0
2019-02-12,969.242498,26674.999,50204.998999999996
2019-02-13,983.05887625,27553.998999999996,51036.0
2019-02-14,974.1908761249999,27682.999,49923.0
2019-02-15,953.2683742499999,27411.001000000004,49401.00000000001
2019-02-16,783.663498625,25694.0,40675.999
2019-02-17,687.9824978749999,22808.0,37143.998999999996
2019-02-18,912.6107533750001,22871.0,48418.0
2019-02-19,950.96987475,26629.000000000004,49421.0
2019-02-20,950.974875375,26621.0,49284.0
2019-02-21,939.1631253749999,26928.000000000004,48478.998999999996
2019-02-22,933.23674875,26582.000000000004,48782.0
2019-02-23,782.9932497500001,25611.0,41094.001000000004
2019-02-24,693.1138729999999,22694.0,37440.999
2019-02-25,911.9606257499998,22443.001,48597.00000000001
2019-02-26,934.229625125,26058.000999999997,48163.998999999996
2019-02-27,952.1184969999999,26912.999,49049.0
2019-02-28,943.5997500000001,27084.999999999996,48781.001
