Date,Energy [MWh],Min load [MW],Max load [MW]
2019-05-01,596.7802495,20485.001,30488.000000000004
2019-05-02,821.83775,20664.001,42585.0
2019-05-03,846.51174975,25193.000999999997,42953.99900000001
2019-05-04,724.491751875,24869.0,36601.999
2019-05-05,619.1313787500001,20940.0,32352.0
2019-05-06,832.70012375,22031.000000000004,43815.998999999996
2019-05-07,868.7863793750003,25538.0,44311.00000000001
2019-05-08,879.1156247499999,26509.0,44510.0
2019-05-09,876.6127507499999,25889.001,44830.0
2019-05-10,862.3339996249999,25791.000000000004,44008.0
2019-05-11,702.453250875,24457.0,35626.0
2019-05-12,608.88749975,20948.001,31434.0
2019-05-13,822.0283760000001,21466.001,42518.0
2019-05-14,852.6338740000001,24912.999,42833.001
2019-05-15,853.6495006249999,24943.001,43773.0
2019-05-16,866.3244988749999,25810.001,45080.001
2019-05-17,851.89237625,26007.0,43769.0
2019-05-18,697.769997625,24030.999999999996,35512.0
2019-05-19,596.9787493749999,20206.0,30883.999999999996
2019-05-20,813.83125075,20986.0,42798.99999999999
2019-05-21,874.3047481250001,25684.999,45155.0
2019-05-22,875.005622875,26314.999999999996,44819.0
2019-05-23,860.53750075,25720.001,43781.999
2019-05-24,853.5800006249999,25491.999,43113.999
2019-05-25,700.7942491250001,23624.999,34887.999
2019-05-26,601.08325125,20671.999000000003,31147.999
2019-05-27,817.611875,21612.000999999997,42442.0
2019-05-28,880.4741256249999,26066.001000000004,44799.0
2019-05-29,873.683501,25885.0,44259.0
2019-05-30,867.5767490000001,26032.0,44556.998999999996
2019-05-31,850.892999875,25635.001,43424.001
